request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
1,1697677673106,1697677675771,1697677686265,1697677686003,12897,10494,2403
2,1697677686015,1697677688636,1697677699448,1697677699328,13313,10812,2501
3,1697677699340,1697677702038,1697677712466,1697677712202,12862,10428,2434
4,1697677712215,1697677714960,1697677725671,1697677725462,13247,10711,2536
5,1697677725471,1697677728161,1697677738860,1697677738615,13144,10699,2445
6,1697677738627,1697677741279,1697677752107,1697677751789,13162,10828,2334
7,1697677751802,1697677754416,1697677764929,1697677764718,12916,10513,2403
