experiment_id,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time,avg_cpu,avg_memory,avg_disk,avg_network_received_sp,avg_network_transmitted_sp,avg_temperature
1,1681524326006,1681524326041,1681524349485,1681524349531,23525,23444,81,94.12933349609375,15.943333625793457,1.2300000190734863,0.08833333104848862,0.09666666388511658,54.516666412353516
2,1681524356547,1681524356603,1681524397051,1681524397028,40481,40448,33,99.51087188720703,16.02412986755371,0.8149999976158142,0.04444444552063942,0.04777777940034866,58.13823699951172
