experiment_id,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time,avg_cpu,avg_memory,avg_disk,avg_network_received_sp,avg_network_transmitted_sp,avg_temperature
1,1681525172215,1681525172762,1681525385167,1681525385145,212930,212405,525,100.0,21.90068244934082,1.6030000448226929,0.012954545207321644,0.004772727377712727,56.23287582397461
2,1681525395840,1681525395879,1681525637886,1681525638032,242192,242007,185,100.0,23.92281150817871,0.2358333319425583,0.4083999991416931,0.018400000408291817,55.3293342590332
