request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
1,1693218063988,1692245799748,1692245800240,1693218064630,642,492,150
2,1693218064630,1692245800419,1692245800926,1693218065326,696,507,189
3,1693218065326,1692245801059,1692245801284,1693218065694,368,225,143
4,1693218065694,1692245801438,1692245801700,1693218066150,456,262,194
5,1693218066150,1692245801867,1692245802298,1693218066684,534,431,103
6,1693218066684,1692245802403,1692245802724,1693218067123,439,321,118
7,1693218067123,1692245802826,1692245803205,1693218067597,474,379,95
8,1693218067597,1692245803310,1692245803628,1693218068022,425,318,107
9,1693218068022,1692245803716,1692245804102,1693218068488,466,386,80
10,1693218068488,1692245804191,1692245804524,1693218068913,425,333,92
11,1693218068913,1692245804620,1692245805008,1693218069386,473,388,85
12,1693218069386,1692245805094,1692245805464,1693218069838,452,370,82
13,1693218069838,1692245805536,1692245805964,1693218070360,522,428,94
14,1693218070360,1692245806081,1692245806327,1693218070729,369,246,123
15,1693218070729,1692245806435,1692245806680,1693218071086,357,245,112
16,1693218071086,1692245806797,1692245807053,1693218071463,377,256,121
17,1693218071463,1692245807180,1692245807481,1693218071851,388,301,87
18,1693218071851,1692245807572,1692245807835,1693218072237,386,263,123
19,1693218072237,1692245807962,1692245808263,1693218072661,424,301,123
20,1693218072661,1692245808377,1692245808656,1693218073053,392,279,113
21,1693218073053,1692245808775,1692245809056,1693218073462,409,281,128
22,1693218073462,1692245809178,1692245809502,1693218073954,492,324,168
23,1693218073954,1692245809679,1692245809979,1693218074470,516,300,216
24,1693218074470,1692245810197,1692245810506,1693218075002,532,309,223
25,1693218075002,1692245810698,1692245810969,1693218075330,328,271,57
26,1693218075330,1692245811069,1692245811275,1693218075703,373,206,167
27,1693218075703,1692245811413,1692245811779,1693218076202,499,366,133
28,1693218076202,1692245811924,1692245812227,1693218076666,464,303,161
29,1693218076666,1692245812368,1692245812680,1693218077048,382,312,70
30,1693218077048,1692245812762,1692245813111,1693218077529,481,349,132
31,1693218077529,1692245813231,1692245813619,1693218078010,481,388,93
32,1693218078011,1692245813714,1692245814123,1693218078545,534,409,125
33,1693218078545,1692245814257,1692245814639,1693218079024,479,382,97
34,1693218079024,1692245814734,1692245815111,1693218079498,474,377,97
35,1693218079498,1692245815219,1692245815475,1693218079905,407,256,151
36,1693218079905,1692245815635,1692245815865,1693218080275,370,230,140
37,1693218080275,1692245815989,1692245816185,1693218080567,292,196,96
38,1693218080567,1692245816294,1692245816605,1693218081000,433,311,122
39,1693218081000,1692245816699,1692245817052,1693218081442,442,353,89
40,1693218081442,1692245817153,1692245817583,1693218081968,526,430,96
41,1693218081968,1692245817684,1692245817977,1693218082360,392,293,99
42,1693218082360,1692245818093,1692245818286,1693218082721,361,193,168
43,1693218082721,1692245818434,1692245818708,1693218083095,374,274,100
44,1693218083095,1692245818824,1692245819064,1693218083469,374,240,134
45,1693218083469,1692245819186,1692245819461,1693218083857,388,275,113
46,1693218083857,1692245819594,1692245819835,1693218084242,385,241,144
47,1693218084242,1692245819954,1692245820305,1693218084707,465,351,114
48,1693218084707,1692245820416,1692245820703,1693218085094,387,287,100
49,1693218085094,1692245820815,1692245821065,1693218085424,330,250,80
50,1693218085424,1692245821132,1692245821470,1693218085867,443,338,105
51,1693218085867,1692245821584,1692245821902,1693218086294,427,318,109
52,1693218086294,1692245822002,1692245822381,1693218086768,474,379,95
53,1693218086768,1692245822488,1692245822774,1693218087175,407,286,121
54,1693218087175,1692245822883,1692245823290,1693218087726,551,407,144
55,1693218087726,1692245823427,1692245823805,1693218088183,457,378,79
56,1693218088183,1692245823903,1692245824217,1693218088700,517,314,203
57,1693218088700,1692245824415,1692245824743,1693218089142,442,328,114
58,1693218089142,1692245824853,1692245825171,1693218089568,426,318,108
59,1693218089568,1692245825284,1692245825576,1693218090059,491,292,199
60,1693218090059,1692245825788,1692245826087,1693218090489,430,299,131
61,1693218090489,1692245826198,1692245826452,1693218090837,348,254,94
62,1693218090837,1692245826565,1692245826879,1693218091276,439,314,125
63,1693218091277,1692245826979,1692245827371,1693218091746,469,392,77
64,1693218091746,1692245827454,1692245827794,1693218092176,430,340,90
65,1693218092176,1692245827889,1692245828173,1693218092576,400,284,116
66,1693218092576,1692245828287,1692245828607,1693218092997,421,320,101
67,1693218092997,1692245828708,1692245829025,1693218093466,469,317,152
68,1693218093466,1692245829181,1692245829432,1693218093834,368,251,117
69,1693218093834,1692245829529,1692245829924,1693218094300,466,395,71
70,1693218094473,1692245830187,1692245831011,1693218095460,987,824,163
71,1693218095460,1692245831157,1692245831763,1693218096163,703,606,97
72,1693218096163,1692245831882,1692245832146,1693218096555,392,264,128
73,1693218096555,1692245832297,1692245832566,1693218096983,428,269,159
74,1693218096983,1692245832689,1692245833098,1693218097489,506,409,97
75,1693218097489,1692245833206,1692245833565,1693218097954,465,359,106
76,1693218097954,1692245833670,1692245834231,1693218098620,666,561,105
77,1693218098620,1692245834340,1692245834677,1693218099146,526,337,189
78,1693218099146,1692245834862,1692245835176,1693218099580,434,314,120
79,1693218099581,1692245835280,1692245835742,1693218100117,536,462,74
80,1693218100117,1692245835855,1692245836084,1693218100504,387,229,158
81,1693218100504,1692245836225,1692245836576,1693218100989,485,351,134
82,1693218100989,1692245836719,1692245836966,1693218101417,428,247,181
83,1693218101417,1692245837113,1692245837586,1693218101968,551,473,78
84,1693218101968,1692245837676,1692245838020,1693218102409,441,344,97
85,1693218102409,1692245838129,1692245838493,1693218102884,475,364,111
86,1693218102884,1692245838578,1692245838978,1693218103335,451,400,51
87,1693218103335,1692245839053,1692245839412,1693218103800,465,359,106
88,1693218103800,1692245839528,1692245839741,1693218104177,377,213,164
89,1693218104177,1692245839905,1692245840183,1693218104592,415,278,137
90,1693218104592,1692245840294,1692245840645,1693218105077,485,351,134
91,1693218105077,1692245840786,1692245841091,1693218105486,409,305,104
92,1693218105486,1692245841204,1692245841526,1693218105918,432,322,110
93,1693218105918,1692245841639,1692245841993,1693218106383,465,354,111
94,1693218106383,1692245842090,1692245842326,1693218106727,344,236,108
95,1693218106727,1692245842444,1692245842776,1693218107182,455,332,123
96,1693218107182,1692245842914,1692245843168,1693218107569,387,254,133
97,1693218107569,1692245843272,1692245843668,1693218108060,491,396,95
98,1693218108060,1692245843759,1692245844092,1693218108485,425,333,92
99,1693218108485,1692245844198,1692245844535,1693218109076,591,337,254
100,1693218109076,1692245844782,1692245845097,1693218109491,415,315,100
101,1693218109491,1692245845176,1692245845526,1693218109982,491,350,141
102,1693218109982,1692245845690,1692245846130,1693218110514,532,440,92
103,1693218110514,1692245846224,1692245846532,1693218110917,403,308,95
104,1693218110917,1692245846650,1692245846897,1693218111302,385,247,138
105,1693218111303,1692245847018,1692245847348,1693218111743,440,330,110
106,1693218111743,1692245847456,1692245847754,1693218112152,409,298,111
107,1693218112153,1692245847880,1692245848249,1693218112632,479,369,110
108,1693218112632,1692245848351,1692245848664,1693218113076,444,313,131
109,1693218113077,1692245848775,1692245849017,1693218113382,305,242,63
110,1693218113382,1692245849113,1692245849451,1693218113846,464,338,126
111,1693218113846,1692245849615,1692245849957,1693218114347,501,342,159
112,1693218114347,1692245850058,1692245850383,1693218114813,466,325,141
113,1693218114813,1692245850515,1692245850944,1693218115325,512,429,83
114,1693218115325,1692245851066,1692245851329,1693218115733,408,263,145
115,1693218115733,1692245851445,1692245851711,1693218116100,367,266,101
116,1693218116100,1692245851804,1692245852176,1693218116557,457,372,85
117,1693218116557,1692245852287,1692245852500,1693218116919,362,213,149
118,1693218116919,1692245852633,1692245852960,1693218117362,443,327,116
119,1693218117362,1692245853074,1692245853440,1693218117901,539,366,173
120,1693218117901,1692245853621,1692245853972,1693218118368,467,351,116
121,1693218118368,1692245854117,1692245854310,1693218118725,357,193,164
122,1693218118725,1692245854424,1692245854771,1693218119157,432,347,85
123,1693218119157,1692245854892,1692245855095,1693218119512,355,203,152
124,1693218119512,1692245855229,1692245855601,1693218120031,519,372,147
125,1693218120031,1692245855733,1692245856138,1693218120512,481,405,76
126,1693218120512,1692245856216,1692245856567,1693218120955,443,351,92
127,1693218120955,1692245856687,1692245856948,1693218121348,393,261,132
128,1693218121348,1692245857067,1692245857353,1693218121779,431,286,145
129,1693218121779,1692245857488,1692245857924,1693218122380,601,436,165
130,1693218122380,1692245858091,1692245858485,1693218122899,519,394,125
131,1693218122899,1692245858626,1692245858895,1693218123295,396,269,127
132,1693218123295,1692245859006,1692245859377,1693218123809,514,371,143
133,1693218123809,1692245859520,1692245859820,1693218124190,381,300,81
134,1693218124190,1692245859922,1692245860158,1693218124551,361,236,125
135,1693218127567,1692245863312,1692245863515,1693218127956,389,203,186
136,1693218127956,1692245863670,1692245864060,1693218128446,490,390,100
137,1693218128446,1692245864174,1692245864435,1693218128829,383,261,122
138,1693218128829,1692245864535,1692245864824,1693218129218,389,289,100
139,1693218129218,1692245864910,1692245865288,1693218129684,466,378,88
140,1693218129684,1692245865402,1692245865689,1693218130105,421,287,134
141,1693218130105,1692245865831,1692245866178,1693218130560,455,347,108
142,1693218130561,1692245866270,1692245866617,1693218131066,505,347,158
143,1693218131066,1692245866802,1692245867194,1693218131583,517,392,125
144,1693218131583,1692245867328,1692245867595,1693218131996,413,267,146
145,1693218131996,1692245867699,1692245868061,1693218132447,451,362,89
146,1693218132447,1692245868192,1692245868460,1693218132857,410,268,142
147,1693218132857,1692245868624,1692245868877,1693218133286,429,253,176
148,1693218133286,1692245869009,1692245869432,1693218133831,545,423,122
149,1693218133831,1692245869542,1692245869922,1693218134306,475,380,95
150,1693218134306,1692245870015,1692245870402,1693218134775,469,387,82
151,1693218134775,1692245870671,1692245870981,1693218135424,649,310,339
152,1693218135424,1692245871132,1692245871407,1693218135781,357,275,82
153,1693218135781,1692245871489,1692245871784,1693218136170,389,295,94
154,1693218136170,1692245871915,1692245872132,1693218136542,372,217,155
155,1693218136542,1692245872274,1692245872709,1693218137101,559,435,124
156,1693218137101,1692245872816,1692245873129,1693218137556,455,313,142
157,1693218137556,1692245873264,1692245873627,1693218138052,496,363,133
158,1693218138052,1692245873777,1692245874002,1693218138402,350,225,125
159,1693218138402,1692245874122,1692245874465,1693218138852,450,343,107
160,1693218138852,1692245874579,1692245874854,1693218139270,418,275,143
161,1693218139270,1692245874996,1692245875280,1693218139679,409,284,125
162,1693218139679,1692245875385,1692245875704,1693218140090,411,319,92
163,1693218140090,1692245875915,1692245876247,1693218140690,600,332,268
164,1693218140690,1692245876428,1692245876709,1693218141114,424,281,143
165,1693218141114,1692245876818,1692245877093,1693218141486,372,275,97
166,1693218141486,1692245877223,1692245877517,1693218141925,439,294,145
167,1693218141925,1692245877627,1692245877885,1693218142252,327,258,69
168,1693218142252,1692245877954,1692245878304,1693218142730,478,350,128
169,1693218142730,1692245878449,1692245878795,1693218143183,453,346,107
170,1693218143183,1692245878898,1692245879312,1693218143696,513,414,99
171,1693218143697,1692245879421,1692245879720,1693218144120,423,299,124
172,1693218144120,1692245879835,1692245880140,1693218144535,415,305,110
173,1693218144535,1692245880242,1692245880584,1693218145054,519,342,177
174,1693218145054,1692245880771,1692245881020,1693218145433,379,249,130
175,1693218145433,1692245881147,1692245881452,1693218145861,428,305,123
176,1693218145861,1692245881589,1692245881876,1693218146274,413,287,126
177,1693218146274,1692245882005,1692245882240,1693218146644,370,235,135
178,1693218146644,1692245882373,1692245882637,1693218147061,417,264,153
179,1693218147061,1692245882769,1692245883122,1693218147511,450,353,97
180,1693218147511,1692245883242,1692245883456,1693218147900,389,214,175
181,1693218147900,1692245883604,1692245883946,1693218148376,476,342,134
182,1693218148376,1692245884096,1692245884387,1693218148813,437,291,146
183,1693218148813,1692245884525,1692245884882,1693218149308,495,357,138
184,1693218149308,1692245885018,1692245885358,1693218149753,445,340,105
185,1693218149753,1692245885482,1692245885740,1693218150148,395,258,137
186,1693218150148,1692245885847,1692245886309,1693218150683,535,462,73
187,1693218150683,1692245886404,1692245886725,1693218151159,476,321,155
188,1693218151159,1692245886876,1692245887077,1693218151496,337,201,136
189,1693218151496,1692245887211,1692245887511,1693218151986,490,300,190
190,1693218151986,1692245887696,1692245887955,1693218152311,325,259,66
191,1693218152311,1692245888036,1692245888311,1693218152715,404,275,129
192,1693218152715,1692245888421,1692245888816,1693218153192,477,395,82
193,1693218153192,1692245888933,1692245889150,1693218153560,368,217,151
194,1693218153560,1692245889279,1692245889679,1693218154062,502,400,102
195,1693218154062,1692245889807,1692245890103,1693218154502,440,296,144
196,1693218154502,1692245890225,1692245890487,1693218154944,442,262,180
197,1693218154944,1692245890656,1692245891090,1693218155482,538,434,104
198,1693218155482,1692245891215,1692245891474,1693218155890,408,259,149
199,1693218155890,1692245891599,1692245891961,1693218156381,491,362,129
200,1693218156381,1692245892080,1692245892516,1693218156892,511,436,75
201,1693218156893,1692245892604,1692245892989,1693218157374,481,385,96
202,1693218157374,1692245893089,1692245893392,1693218157787,413,303,110
203,1693218157963,1692245893667,1692245894152,1693218158549,586,485,101
204,1693218158549,1692245894263,1692245894803,1693218159189,640,540,100
205,1693218159189,1692245894905,1692245895346,1693218159756,567,441,126
206,1693218159756,1692245895456,1692245895727,1693218160094,338,271,67
207,1693218160094,1692245895823,1692245896136,1693218160532,438,313,125
208,1693218160532,1692245896242,1692245896657,1693218161098,566,415,151
209,1693218161098,1692245896798,1692245897155,1693218161532,434,357,77
210,1693218161532,1692245897256,1692245897637,1693218162053,521,381,140
211,1693218162053,1692245897798,1692245898002,1693218162418,365,204,161
212,1693218162418,1692245898113,1692245898431,1693218162810,392,318,74
213,1693218162810,1692245898521,1692245898803,1693218163229,419,282,137
214,1693218163229,1692245898979,1692245899242,1693218163644,415,263,152
215,1693218163644,1692245899368,1692245899756,1693218164157,513,388,125
216,1693218164157,1692245899880,1692245900264,1693218164701,544,384,160
217,1693218164701,1692245900406,1692245900754,1693218165184,483,348,135
218,1693218165184,1692245900882,1692245901260,1693218165643,459,378,81
219,1693218165643,1692245901371,1692245901694,1693218166095,452,323,129
220,1693218166095,1692245901801,1692245902210,1693218166587,492,409,83
221,1693218166587,1692245902310,1692245902789,1693218167178,591,479,112
222,1693218167178,1692245902901,1692245903174,1693218167545,367,273,94
223,1693218167545,1692245903255,1692245903545,1693218167944,399,290,109
224,1693218167944,1692245903657,1692245904024,1693218168428,484,367,117
225,1693218168428,1692245904159,1692245904445,1693218168849,421,286,135
226,1693218168849,1692245904555,1692245905000,1693218169397,548,445,103
227,1693218169397,1692245905114,1692245905442,1693218169840,443,328,115
228,1693218169840,1692245905554,1692245905824,1693218170219,379,270,109
229,1693218170219,1692245905920,1692245906228,1693218170620,401,308,93
230,1693218170620,1692245906329,1692245906574,1693218170973,353,245,108
231,1693218170973,1692245906679,1692245907004,1693218171382,409,325,84
232,1693218171382,1692245907098,1692245907667,1693218172092,710,569,141
233,1693218172092,1692245907790,1692245908090,1693218172479,387,300,87
234,1693218172479,1692245908178,1692245908589,1693218172959,480,411,69
235,1693218172959,1692245908675,1692245909019,1693218173407,448,344,104
236,1693218173407,1692245909116,1692245909419,1693218173804,397,303,94
237,1693218173804,1692245909524,1692245909896,1693218174287,483,372,111
238,1693218174287,1692245909998,1692245910277,1693218174675,388,279,109
239,1693218174675,1692245910386,1692245910739,1693218175143,468,353,115
240,1693218175143,1692245910876,1692245911307,1693218175692,549,431,118
241,1693218175692,1692245911393,1692245911802,1693218176168,476,409,67
242,1693218176168,1692245911891,1692245912361,1693218176767,599,470,129
243,1693218176767,1692245912479,1692245912809,1693218177193,426,330,96
244,1693218177193,1692245912922,1692245913234,1693218177631,438,312,126
245,1693218177631,1692245913335,1692245913599,1693218178006,375,264,111
246,1693218178006,1692245913727,1692245914028,1693218178427,421,301,120
247,1693218178427,1692245914159,1692245914396,1693218178799,372,237,135
248,1693218178799,1692245914512,1692245914985,1693218179368,569,473,96
249,1693218179368,1692245915074,1692245915356,1693218179717,349,282,67
250,1693218179717,1692245915423,1692245915840,1693218180227,510,417,93
251,1693218180227,1692245915944,1692245916231,1693218180632,405,287,118
252,1693218180632,1692245916369,1692245916666,1693218181065,433,297,136
253,1693218181065,1692245916770,1692245917052,1693218181421,356,282,74
254,1693218181421,1692245917134,1692245917461,1693218181855,434,327,107
255,1693218181855,1692245917565,1692245917975,1693218182363,508,410,98
256,1693218182363,1692245918101,1692245918425,1693218182930,567,324,243
257,1693218182930,1692245918624,1692245918926,1693218183309,379,302,77
258,1693218183309,1692245919004,1692245919397,1693218183755,446,393,53
259,1693218183755,1692245919463,1692245919832,1693218184230,475,369,106
260,1693218184230,1692245919952,1692245920252,1693218184647,417,300,117
261,1693218184647,1692245920375,1692245920684,1693218185066,419,309,110
262,1693218185066,1692245920766,1692245921063,1693218185453,387,297,90
263,1693218185453,1692245921152,1692245921518,1693218185902,449,366,83
264,1693218185902,1692245921617,1692245921922,1693218186358,456,305,151
265,1693218186358,1692245922057,1692245922388,1693218186786,428,331,97
266,1693218186786,1692245922502,1692245922830,1693218187226,440,328,112
267,1693218187227,1692245922956,1692245923215,1693218187623,396,259,137
268,1693218187623,1692245923344,1692245923642,1693218188100,477,298,179
269,1693218191115,1692245926831,1692245927182,1693218191587,472,351,121
270,1693218191587,1692245927290,1692245927675,1693218192053,466,385,81
271,1693218192053,1692245927770,1692245928133,1693218192532,479,363,116
272,1693218192532,1692245928264,1692245928533,1693218192971,439,269,170
273,1693218192971,1692245928702,1692245929102,1693218193494,523,400,123
274,1693218193494,1692245929216,1692245929497,1693218193978,484,281,203
275,1693218193978,1692245929667,1692245930041,1693218194433,455,374,81
276,1693218194433,1692245930172,1692245930530,1693218195205,772,358,414
277,1693218195206,1692245930918,1692245931237,1693218195689,483,319,164
278,1693218195689,1692245931421,1692245931804,1693218196191,502,383,119
279,1693218196191,1692245931928,1692245932162,1693218196565,374,234,140
280,1693218196565,1692245932278,1692245932603,1693218196994,429,325,104
281,1693218196994,1692245932704,1692245933110,1693218197510,516,406,110
282,1693218197510,1692245933211,1692245933531,1693218197922,412,320,92
283,1693218197922,1692245933633,1692245933904,1693218198270,348,271,77
284,1693218198270,1692245933966,1692245934372,1693218198758,488,406,82
285,1693218198758,1692245934470,1692245934803,1693218199187,429,333,96
286,1693218199187,1692245934928,1692245935302,1693218199688,501,374,127
287,1693218199688,1692245935405,1692245935772,1693218200155,467,367,100
288,1693218200155,1692245935856,1692245936228,1693218200597,442,372,70
289,1693218200597,1692245936305,1692245936588,1693218200994,397,283,114
290,1693218200994,1692245936710,1692245936995,1693218201397,403,285,118
291,1693218201397,1692245937100,1692245937341,1693218201717,320,241,79
292,1693218201717,1692245937435,1692245937786,1693218202170,453,351,102
293,1693218202170,1692245937884,1692245938244,1693218202670,500,360,140
294,1693218202670,1692245938373,1692245938784,1693218203169,499,411,88
295,1693218203169,1692245938885,1692245939194,1693218203592,423,309,114
296,1693218203592,1692245939311,1692245939567,1693218203975,383,256,127
297,1693218203975,1692245939685,1692245940030,1693218204405,430,345,85
298,1693218204405,1692245940111,1692245940505,1693218204880,475,394,81
299,1693218204880,1692245940594,1692245940925,1693218205313,433,331,102
300,1693218205313,1692245941016,1692245941382,1693218205746,433,366,67
301,1693218205746,1692245941454,1692245941736,1693218206119,373,282,91
302,1693218206119,1692245941843,1692245942120,1693218206523,404,277,127
303,1693218206523,1692245942225,1692245942560,1693218206962,439,335,104
304,1693218206962,1692245942670,1692245943038,1693218207409,447,368,79
305,1693218207409,1692245943118,1692245943526,1693218207996,587,408,179
306,1693218207996,1692245943700,1692245944144,1693218208523,527,444,83
307,1693218208523,1692245944239,1692245944535,1693218209035,512,296,216
308,1693218209035,1692245944764,1692245945003,1693218209444,409,239,170
309,1693218209444,1692245945150,1692245945480,1693218209935,491,330,161
310,1693218209935,1692245945683,1692245945919,1693218210335,400,236,164
311,1693218210335,1692245946049,1692245946449,1693218210829,494,400,94
312,1693218210829,1692245946548,1692245946897,1693218211284,455,349,106
313,1693218211284,1692245947014,1692245947343,1693218211731,447,329,118
314,1693218211731,1692245947441,1692245947835,1693218212218,487,394,93
315,1693218212218,1692245947920,1692245948249,1693218212610,392,329,63
316,1693218212610,1692245948322,1692245948630,1693218213014,404,308,96
317,1693218213014,1692245948735,1692245949016,1693218213425,411,281,130
318,1693218213425,1692245949146,1692245949451,1693218213848,423,305,118
319,1693218213848,1692245949574,1692245949956,1693218214344,496,382,114
320,1693218214344,1692245950066,1692245950338,1693218214752,408,272,136
321,1693218214752,1692245950449,1692245950823,1693218215236,484,374,110
322,1693218215236,1692245950975,1692245951280,1693218215656,420,305,115
323,1693218215656,1692245951396,1692245951714,1693218216115,459,318,141
324,1693218216115,1692245951823,1692245952237,1693218216612,497,414,83
325,1693218216612,1692245952334,1692245952566,1693218217028,416,232,184
326,1693218217028,1692245952729,1692245953099,1693218217484,456,370,86
327,1693218217484,1692245953224,1692245953446,1693218217855,371,222,149
328,1693218217855,1692245953564,1692245953891,1693218218262,407,327,80
329,1693218218262,1692245953987,1692245954303,1693218218692,430,316,114
330,1693218218692,1692245954407,1692245954821,1693218219208,516,414,102
331,1693218219208,1692245954941,1692245955246,1693218219674,466,305,161
332,1693218219674,1692245955402,1692245955704,1693218220103,429,302,127
333,1693218220103,1692245955836,1692245956158,1693218220557,454,322,132
334,1693218220557,1692245956272,1692245956530,1693218220913,356,258,98
335,1693218220913,1692245956642,1692245956911,1693218221314,401,269,132
336,1693218221487,1692245957184,1692245957866,1693218222239,752,682,70
337,1693218222239,1692245957961,1692245958629,1693218223064,825,668,157
338,1693218223064,1692245958771,1692245959184,1693218223562,498,413,85
339,1693218223563,1692245959286,1692245959605,1693218224046,483,319,164
340,1693218224046,1692245959758,1692245960205,1693218224591,545,447,98
341,1693218224591,1692245960302,1692245960690,1693218225130,539,388,151
342,1693218225130,1692245960862,1692245961302,1693218225691,561,440,121
