request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
1,1693233692278,1692261428290,1692261428494,1693233692667,389,204,185
2,1693233692667,1692261428534,1692261428722,1693233692895,228,188,40
3,1693233692895,1692261428779,1692261428961,1693233693135,240,182,58
4,1693233693135,1692261429004,1692261429192,1693233693366,231,188,43
5,1693233693366,1692261429346,1692261429531,1693233693704,338,185,153
6,1693233693705,1692261429580,1692261429752,1693233693928,223,172,51
7,1693233693928,1692261429821,1692261429993,1693233694165,237,172,65
8,1693233694166,1692261430065,1692261430237,1693233694409,243,172,71
9,1693233694409,1692261430287,1692261430460,1693233694632,223,173,50
10,1693233694632,1692261430509,1692261430680,1693233694851,219,171,48
11,1693233694852,1692261430723,1692261430895,1693233695066,214,172,42
12,1693233695066,1692261430927,1692261431097,1693233695269,203,170,33
13,1693233695269,1692261431134,1692261431304,1693233695476,207,170,37
14,1693233695476,1692261431396,1692261431569,1693233695743,267,173,94
15,1693233695743,1692261431599,1692261431769,1693233695941,198,170,28
16,1693233695941,1692261431815,1692261431985,1693233696157,216,170,46
17,1693233696157,1692261432013,1692261432183,1693233696355,198,170,28
18,1693233696355,1692261432215,1692261432385,1693233696556,201,170,31
19,1693233696556,1692261432423,1692261432594,1693233696766,210,171,39
20,1693233696766,1692261432647,1692261432819,1693233696991,225,172,53
21,1693233696991,1692261432875,1692261433051,1693233697223,232,176,56
22,1693233697223,1692261433132,1692261433304,1693233697476,253,172,81
23,1693233697476,1692261433340,1692261433510,1693233697682,206,170,36
24,1693233697682,1692261433546,1692261433718,1693233697890,208,172,36
25,1693233697890,1692261433783,1692261433958,1693233698130,240,175,65
26,1693233698130,1692261434030,1692261434203,1693233698375,245,173,72
27,1693233698375,1692261434243,1692261434413,1693233698586,211,170,41
28,1693233698586,1692261434445,1692261434614,1693233698790,204,169,35
29,1693233698791,1692261434654,1692261434825,1693233698998,207,171,36
30,1693233698998,1692261434877,1692261435050,1693233699221,223,173,50
31,1693233699222,1692261435111,1692261435285,1693233699457,235,174,61
32,1693233699457,1692261435342,1692261435515,1693233699687,230,173,57
33,1693233699687,1692261435563,1692261435733,1693233699905,218,170,48
34,1693233699905,1692261435780,1692261435953,1693233700125,220,173,47
35,1693233700125,1692261436020,1692261436194,1693233700366,241,174,67
36,1693233700366,1692261436229,1692261436398,1693233700570,204,169,35
37,1693233700570,1692261436468,1692261436642,1693233700813,243,174,69
38,1693233700813,1692261436698,1692261436868,1693233701041,228,170,58
39,1693233701041,1692261436910,1692261437082,1693233701253,212,172,40
40,1693233701253,1692261437129,1692261437300,1693233701472,219,171,48
41,1693233701472,1692261437357,1692261437531,1693233701703,231,174,57
42,1693233701703,1692261437599,1692261437775,1693233701947,244,176,68
43,1693233701947,1692261437830,1692261438001,1693233702174,227,171,56
44,1693233702174,1692261438039,1692261438215,1693233702387,213,176,37
45,1693233702387,1692261438281,1692261438455,1693233702626,239,174,65
46,1693233702626,1692261438514,1692261438684,1693233702856,230,170,60
47,1693233702856,1692261438723,1692261438893,1693233703065,209,170,39
48,1693233703065,1692261438936,1692261439106,1693233703277,212,170,42
49,1693233703278,1692261439167,1692261439339,1693233703510,232,172,60
