request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
1,1693213123911,1692240859538,1692240870251,1693213134633,10722,10713,9
2,1693213134633,1692240870258,1692240880958,1693213145340,10707,10700,7
3,1693213145340,1692240880965,1692240891667,1693213156049,10709,10702,7
4,1693213156212,1692240891837,1692240902960,1693213167345,11133,11123,10
5,1693213167345,1692240902972,1692240913879,1693213178370,11025,10907,118
6,1693213178371,1692240913997,1692240924775,1693213189190,10819,10778,41
7,1693213189197,1692240924824,1692240935523,1693213199904,10707,10699,8
8,1693213199904,1692240935529,1692240946231,1693213210612,10708,10702,6
9,1693213210613,1692240946239,1692240956939,1693213221320,10707,10700,7
10,1693213221482,1692240957109,1692240968046,1693213232428,10946,10937,9
11,1693213232428,1692240968057,1692240979049,1693213243430,11002,10992,10
12,1693213243430,1692240979056,1692240989794,1693213254175,10745,10738,7
13,1693213254180,1692240989806,1692241000507,1693213264888,10708,10701,7
14,1693213264888,1692241000514,1692241011213,1693213275593,10705,10699,6
15,1693213275593,1692241011220,1692241021921,1693213286302,10709,10701,8
16,1693213286463,1692241022090,1692241033164,1693213297543,11080,11074,6
17,1693213297543,1692241033170,1692241044147,1693213308527,10984,10977,7
18,1693213308527,1692241044155,1692241054963,1693213319343,10816,10808,8
19,1693213319349,1692241054976,1692241065679,1693213330058,10709,10703,6
20,1693213330058,1692241065696,1692241076398,1693213340828,10770,10702,68
21,1693213340828,1692241076456,1692241087158,1693213351538,10710,10702,8
22,1693213351701,1692241087331,1692241098353,1693213362795,11094,11022,72
23,1693213362795,1692241098434,1692241109348,1693213373739,10944,10914,30
24,1693213373739,1692241109368,1692241120299,1693213384680,10941,10931,10
25,1693213384686,1692241120314,1692241131017,1693213395396,10710,10703,7
26,1693213395396,1692241131027,1692241141728,1693213406115,10719,10701,18
27,1693213406115,1692241141743,1692241152441,1693213416820,10705,10698,7
28,1693213416988,1692241152616,1692241163588,1693213428016,11028,10972,56
29,1693213428016,1692241163645,1692241174628,1693213439075,11059,10983,76
30,1693213439075,1692241174704,1692241185486,1693213449865,10790,10782,8
31,1693213449871,1692241185499,1692241196198,1693213460746,10875,10699,176
32,1693213460746,1692241196377,1692241207079,1693213471494,10748,10702,46
33,1693213471494,1692241207123,1692241217826,1693213482204,10710,10703,7
34,1693213482368,1692241217997,1692241229212,1693213493590,11222,11215,7
35,1693213493590,1692241229219,1692241240331,1693213504815,11225,11112,113
36,1693213504815,1692241240444,1692241251282,1693213515660,10845,10838,7
37,1693213515673,1692241251303,1692241262008,1693213526385,10712,10705,7
38,1693213526386,1692241262015,1692241272714,1693213537172,10786,10699,87
39,1693213537172,1692241272802,1692241283502,1693213547923,10751,10700,51
40,1693213548087,1692241283722,1692241294704,1693213559082,10995,10982,13
41,1693213559082,1692241294714,1692241305919,1693213570297,11215,11205,10
42,1693213570297,1692241305927,1692241316735,1693213581116,10819,10808,11
43,1693213581136,1692241316767,1692241327466,1693213591843,10707,10699,8
44,1693213591843,1692241327482,1692241338184,1693213602561,10718,10702,16
45,1693213602561,1692241338191,1692241348892,1693213613271,10710,10701,9
46,1693213613456,1692241349087,1692241360221,1693213624598,11142,11134,8
47,1693213624598,1692241360231,1692241371336,1693213635713,11115,11105,10
48,1693213635713,1692241371343,1692241382195,1693213646572,10859,10852,7
49,1693213646578,1692241382208,1692241392910,1693213657287,10709,10702,7
50,1693213657287,1692241392918,1692241403619,1693213667996,10709,10701,8
51,1693213667996,1692241403626,1692241414327,1693213678703,10707,10701,6
52,1693213678866,1692241414497,1692241425585,1693213689962,11096,11088,8
53,1693213689962,1692241425592,1692241436451,1693213700827,10865,10859,6
54,1693213700827,1692241436459,1692241447247,1693213711623,10796,10788,8
55,1693213711629,1692241447261,1692241457968,1693213722343,10714,10707,7
56,1693213722343,1692241457975,1692241468675,1693213733051,10708,10700,8
57,1693213733051,1692241468684,1692241479387,1693213743763,10712,10703,9
58,1693213743926,1692241479557,1692241490602,1693213755080,11154,11045,109
59,1693213755080,1692241490714,1692241501635,1693213766010,10930,10921,9
60,1693213766010,1692241501642,1692241512441,1693213776883,10873,10799,74
61,1693213776899,1692241512537,1692241523238,1693213787638,10739,10701,38
62,1693213787638,1692241523270,1692241533971,1693213798346,10708,10701,7
63,1693213798346,1692241533978,1692241544677,1693213809079,10733,10699,34
