request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
99,1693236355897,1692264091812,1692264091984,1693236356129,232,172,60
100,1693236356129,1692264092021,1692264092192,1693236356336,207,171,36
101,1693236356337,1692264092224,1692264092394,1693236356539,202,170,32
102,1693236356539,1692264092426,1692264092595,1693236356740,201,169,32
103,1693236356740,1692264092628,1692264092800,1693236356944,204,172,32
104,1693236356944,1692264092833,1692264093007,1693236357151,207,174,33
105,1693236357152,1692264093072,1692264093246,1693236357393,241,174,67
106,1693236357393,1692264093315,1692264093489,1693236357633,240,174,66
107,1693236357633,1692264093521,1692264093689,1693236357836,203,168,35
108,1693236357836,1692264093752,1692264093926,1693236358070,234,174,60
109,1693236358070,1692264094000,1692264094173,1693236358317,247,173,74
110,1693236358318,1692264094254,1692264094427,1693236358572,254,173,81
111,1693236358572,1692264094459,1692264094629,1693236358773,201,170,31
112,1693236358773,1692264094663,1692264094833,1693236358978,205,170,35
113,1693236358978,1692264094882,1692264095057,1693236359201,223,175,48
114,1693236359202,1692264095098,1692264095270,1693236359415,213,172,41
115,1693236359415,1692264095306,1692264095478,1693236359623,208,172,36
116,1693236359623,1692264095527,1692264095699,1693236359844,221,172,49
117,1693236359844,1692264095752,1692264095924,1693236360068,224,172,52
118,1693236360068,1692264095973,1692264096146,1693236360291,223,173,50
119,1693236360291,1692264096198,1692264096370,1693236360517,226,172,54
120,1693236360517,1692264096409,1692264096581,1693236360725,208,172,36
121,1693236360725,1692264096612,1692264096782,1693236360928,203,170,33
122,1693236360928,1692264096832,1692264097005,1693236361150,222,173,49
123,1693236361150,1692264097034,1692264097205,1693236361350,200,171,29
124,1693236361350,1692264097230,1692264097399,1693236361544,194,169,25
125,1693236361544,1692264097435,1692264097607,1693236361752,208,172,36
126,1693236361752,1692264097649,1692264097820,1693236361964,212,171,41
127,1693236361964,1692264097854,1692264098024,1693236362169,205,170,35
128,1693236362169,1692264098053,1692264098223,1693236362367,198,170,28
129,1693236362367,1692264098260,1692264098429,1693236362574,207,169,38
130,1693236362574,1692264098480,1692264098650,1693236362795,221,170,51
131,1693236362795,1692264098685,1692264098853,1693236362998,203,168,35
132,1693236362998,1692264098888,1692264099057,1693236363201,203,169,34
133,1693236363201,1692264099090,1692264099260,1693236363404,203,170,33
134,1693236363404,1692264099317,1692264099490,1693236363634,230,173,57
135,1693236363634,1692264099525,1692264099695,1693236363840,206,170,36
136,1693236363840,1692264099765,1692264099938,1693236364083,243,173,70
137,1693236364254,1692264100144,1692264100569,1693236364716,462,425,37
138,1693236364716,1692264100612,1692264101000,1693236365184,468,388,80
139,1693236365184,1692264101085,1692264101407,1693236365552,368,322,46
140,1693236365552,1692264101438,1692264101816,1693236365961,409,378,31
141,1693236365961,1692264101843,1692264102047,1693236366191,230,204,26
142,1693236366192,1692264102088,1692264102446,1693236366591,399,358,41
143,1693236366591,1692264102490,1692264102771,1693236366916,325,281,44
144,1693236366916,1692264102823,1692264103210,1693236367357,441,387,54
145,1693236367357,1692264103258,1692264103608,1693236367753,396,350,46
146,1693236367753,1692264103658,1692264104005,1693236368150,397,347,50
147,1693236368150,1692264104043,1692264104408,1693236368560,410,365,45
148,1693236368560,1692264104450,1692264104848,1693236368994,434,398,36
149,1693236368994,1692264104912,1692264105276,1693236369423,429,364,65
150,1693236369423,1692264105299,1692264105761,1693236369907,484,462,22
151,1693236369907,1692264105797,1692264106046,1693236370191,284,249,35
152,1693236370191,1692264106078,1692264106442,1693236370587,396,364,32
153,1693236370587,1692264106503,1692264106850,1693236370996,409,347,62
154,1693236370996,1692264106931,1692264107165,1693236371310,314,234,80
155,1693236371310,1692264107214,1692264107661,1693236371806,496,447,49
156,1693236371806,1692264107692,1692264108037,1693236372183,377,345,32
157,1693236372183,1692264108088,1692264108504,1693236372649,466,416,50
158,1693236372649,1692264108564,1692264109059,1693236373207,558,495,63
159,1693236373207,1692264109100,1692264109589,1693236373735,528,489,39
160,1693236373735,1692264109626,1692264110134,1693236374345,610,508,102
161,1693236374345,1692264110248,1692264110615,1693236374761,416,367,49
162,1693236374761,1692264110667,1692264111101,1693236375247,486,434,52
163,1693236375247,1692264111161,1692264111682,1693236375827,580,521,59
164,1693236375827,1692264111722,1692264112174,1693236376339,512,452,60
165,1693236376339,1692264112266,1692264112788,1693236376934,595,522,73
166,1693236376934,1692264112830,1692264113336,1693236377481,547,506,41
167,1693236377481,1692264113365,1692264113880,1693236378028,547,515,32
168,1693236378028,1692264113925,1692264114312,1693236378458,430,387,43
169,1693236378458,1692264114365,1692264114866,1693236379012,554,501,53
170,1693236379012,1692264114943,1692264115206,1693236379352,340,263,77
171,1693236379352,1692264115242,1692264115709,1693236379855,503,467,36
172,1693236379855,1692264115782,1692264116274,1693236380420,565,492,73
173,1693236380420,1692264116342,1692264116739,1693236381167,747,397,350
174,1693236381167,1692264117066,1692264117539,1693236381689,522,473,49
175,1693236381689,1692264117584,1692264118066,1693236382214,525,482,43
176,1693236382214,1692264118141,1692264118638,1693236382783,569,497,72
177,1693236382783,1692264118682,1692264119130,1693236383285,502,448,54
178,1693236383285,1692264119182,1692264119572,1693236383719,434,390,44
179,1693236383719,1692264119625,1692264120089,1693236384235,516,464,52
180,1693236384235,1692264120159,1692264120668,1693236384814,579,509,70
181,1693236384814,1692264120709,1692264121165,1693236385314,500,456,44
182,1693236385314,1692264121206,1692264121701,1693236385867,553,495,58
183,1693236385867,1692264121773,1692264122290,1693236386435,568,517,51
184,1693236386436,1692264122326,1692264122828,1693236386973,537,502,35
185,1693236386973,1692264122876,1692264123371,1693236387516,543,495,48
186,1693236387516,1692264123433,1692264123842,1693236387988,472,409,63
187,1693236387988,1692264123901,1692264124409,1693236388554,566,508,58
188,1693236388554,1692264124471,1692264124997,1693236389142,588,526,62
189,1693236389142,1692264125042,1692264125452,1693236389599,457,410,47
190,1693236389600,1692264125513,1692264125848,1693236389995,395,335,60
191,1693236389995,1692264125895,1692264126367,1693236390512,517,472,45
192,1693236390512,1692264126411,1692264126796,1693236390942,430,385,45
193,1693236390942,1692264126855,1692264127370,1693236391516,574,515,59
194,1693236391516,1692264127402,1692264127685,1693236391853,337,283,54
195,1693236391853,1692264127744,1692264128253,1693236392399,546,509,37
196,1693236392399,1692264128294,1692264128767,1693236392912,513,473,40
197,1693236392912,1692264128814,1692264129128,1693236393274,362,314,48
198,1693236393274,1692264129170,1692264129573,1693236393718,444,403,41
199,1693236393718,1692264129615,1692264130114,1693236394259,541,499,42
200,1693236397275,1692264133164,1692264133326,1693236397470,195,162,33
201,1693236397470,1692264133367,1692264133529,1693236397674,204,162,42
202,1693236397674,1692264133580,1692264133742,1693236397886,212,162,50
203,1693236397886,1692264133786,1692264133949,1693236398094,208,163,45
204,1693236398094,1692264133983,1692264134143,1693236398287,193,160,33
205,1693236398287,1692264134192,1692264134354,1693236398499,212,162,50
206,1693236398499,1692264134410,1692264134571,1693236398728,229,161,68
207,1693236398728,1692264134636,1692264134798,1693236398943,215,162,53
208,1693236398943,1692264134868,1692264135032,1693236399177,234,164,70
209,1693236399177,1692264135078,1692264135239,1693236399383,206,161,45
210,1693236399383,1692264135318,1692264135480,1693236399626,243,162,81
211,1693236399626,1692264135561,1692264135725,1693236399870,244,164,80
212,1693236399870,1692264135806,1692264135971,1693236400115,245,165,80
213,1693236400115,1692264136026,1692264136190,1693236400335,220,164,56
214,1693236400335,1692264136261,1692264136424,1693236400568,233,163,70
215,1693236400568,1692264136460,1692264136623,1693236400768,200,163,37
216,1693236400768,1692264136731,1692264136893,1693236401048,280,162,118
217,1693236401048,1692264137079,1692264137242,1693236401392,344,163,181
218,1693236401392,1692264137302,1692264137463,1693236401607,215,161,54
219,1693236401607,1692264137512,1692264137674,1693236401818,211,162,49
220,1693236401818,1692264137725,1692264137889,1693236402065,247,164,83
221,1693236402065,1692264137961,1692264138124,1693236402296,231,163,68
222,1693236402296,1692264138192,1692264138356,1693236402500,204,164,40
223,1693236402500,1692264138393,1692264138554,1693236402697,197,161,36
224,1693236402697,1692264138628,1692264138793,1693236402937,240,165,75
225,1693236402937,1692264138827,1692264138990,1693236403134,197,163,34
226,1693236403134,1692264139035,1692264139197,1693236403341,207,162,45
227,1693236403341,1692264139229,1692264139390,1693236403534,193,161,32
228,1693236403534,1692264139414,1692264139575,1693236403721,187,161,26
229,1693236403721,1692264139611,1692264139772,1693236403916,195,161,34
230,1693236403916,1692264139818,1692264139979,1693236404123,207,161,46
231,1693236404123,1692264140022,1692264140185,1693236404330,207,163,44
232,1693236404330,1692264140217,1692264140377,1693236404521,191,160,31
