Linux 4.9.253-tegra (nano-desktop) 	08/16/2023 	_aarch64_	(4 CPU)

07:31:16 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
07:31:17 PM     all      1.26      0.00     53.27      0.25      0.00      0.50      5.78      0.00      0.00     38.94
07:31:18 PM     all      1.50      0.00     43.86      0.00      0.00      0.25      4.51      0.00      0.00     49.87
07:31:19 PM     all      1.01      0.00     45.09      0.00      0.00      0.50      4.03      0.00      0.00     49.37
07:31:20 PM     all      1.00      0.00     41.85      0.00      0.00      0.25      5.51      0.00      0.00     51.38
07:31:21 PM     all      0.50      0.00     46.37      0.25      0.00      0.50      3.76      0.00      0.00     48.62
07:31:22 PM     all      0.50      0.00     46.10      0.00      0.00      0.50      3.78      0.00      0.00     49.12
07:31:23 PM     all      1.25      0.00     45.36      0.00      0.00      0.50      4.01      0.00      0.00     48.87
07:31:24 PM     all      0.25      0.00     46.48      0.00      0.00      0.50      3.77      0.00      0.00     48.99
07:31:25 PM     all      1.75      0.00     45.25      0.00      0.00      0.50      3.75      0.00      0.00     48.75
07:31:26 PM     all      1.51      0.00     33.92      5.78      0.00      0.25      2.51      0.00      0.00     56.03
07:31:27 PM     all      1.25      0.00     33.08      0.50      0.00      0.50      3.26      0.00      0.00     61.40
07:31:28 PM     all      1.52      0.00     39.24      0.00      0.00      0.00      6.08      0.00      0.00     53.16
07:31:29 PM     all      0.76      0.00     40.30      0.00      0.00      0.25      6.05      0.00      0.00     52.64
07:31:30 PM     all      0.75      0.00     39.70      0.00      0.00      0.50      4.27      0.00      0.00     54.77
07:31:31 PM     all      1.52      0.00     38.89      0.00      0.00      0.25      4.29      0.00      0.00     55.05
07:31:32 PM     all      1.51      0.00     38.79      0.00      0.00      0.50      4.28      0.00      0.00     54.91
07:31:33 PM     all      0.76      0.00     39.34      0.00      0.00      0.25      4.31      0.00      0.00     55.33
07:31:34 PM     all      1.01      0.00     39.14      0.00      0.00      0.51      4.29      0.00      0.00     55.05
07:31:35 PM     all      0.50      0.00     40.20      0.00      0.00      0.25      4.27      0.00      0.00     54.77
07:31:36 PM     all      1.00      0.00     39.90      0.25      0.00      0.50      4.24      0.00      0.00     54.11
07:31:37 PM     all      1.01      0.00     28.79      0.00      0.00      0.25      2.02      0.00      0.00     67.93
07:31:38 PM     all      1.01      0.00     38.94      0.00      0.00      0.50      4.02      0.00      0.00     55.53
07:31:39 PM     all      1.26      0.00     45.34      0.00      0.00      0.25      4.03      0.00      0.00     49.12
07:31:40 PM     all      1.00      0.00     42.25      0.00      0.00      0.50      5.25      0.00      0.00     51.00
07:31:41 PM     all      0.51      0.00     46.08      0.00      0.00      0.25      4.05      0.00      0.00     49.11
07:31:42 PM     all      0.76      0.00     39.80      0.00      0.00      0.50      4.28      0.00      0.00     54.66
07:31:43 PM     all      1.01      0.00     39.29      0.00      0.00      0.25      4.28      0.00      0.00     55.16
07:31:44 PM     all      0.77      0.00     38.78      0.00      0.00      0.51      4.34      0.00      0.00     55.61
07:31:45 PM     all      1.00      0.00     39.50      0.00      0.00      0.50      4.25      0.00      0.00     54.75
07:31:46 PM     all      1.01      0.00     39.49      0.25      0.00      0.25      4.05      0.00      0.00     54.94
07:31:47 PM     all      1.01      0.00     39.70      0.00      0.00      0.50      4.27      0.00      0.00     54.52
07:31:48 PM     all     24.37      0.00     21.61      0.00      0.00      0.25      1.01      0.00      0.00     52.76
07:31:49 PM     all     80.75      0.00     16.50      0.00      0.00      0.50      2.25      0.00      0.00      0.00
07:31:50 PM     all     52.88      0.00     28.07      0.00      0.00      0.25      4.76      0.00      0.00     14.04
07:31:51 PM     all      0.75      0.00     40.95      0.25      0.00      0.50      4.27      0.00      0.00     53.27
07:31:52 PM     all      0.76      0.00     39.14      0.00      0.00      0.25      4.29      0.00      0.00     55.56
07:31:53 PM     all      1.26      0.00     40.40      0.00      0.00      0.51      4.04      0.00      0.00     53.79
07:31:54 PM     all      0.50      0.00     45.98      0.00      0.00      0.50      4.02      0.00      0.00     48.99
07:31:55 PM     all      1.25      0.00     45.50      0.00      0.00      0.50      3.75      0.00      0.00     49.00
07:31:56 PM     all      0.51      0.00     45.20      0.00      0.00      0.25      4.29      0.00      0.00     49.75
07:31:57 PM     all      9.55      0.00     44.47      0.00      0.00      0.50      4.27      0.00      0.00     41.21
07:31:58 PM     all     51.01      0.00     35.86      0.00      0.00      0.51      4.80      0.00      0.00      7.83
07:31:59 PM     all     74.75      0.00     20.50      0.00      0.00      0.50      1.50      0.00      0.00      2.75
07:32:00 PM     all     25.06      0.00     37.47      0.00      0.00      0.25      4.81      0.00      0.00     32.41
07:32:01 PM     all      0.75      0.00     45.98      0.25      0.00      0.50      4.02      0.00      0.00     48.49
07:32:02 PM     all      1.01      0.00     46.10      0.00      0.00      0.50      3.78      0.00      0.00     48.61
07:32:03 PM     all      1.01      0.00     45.73      0.00      0.00      0.50      4.02      0.00      0.00     48.74
07:32:04 PM     all      1.01      0.00     45.71      0.00      0.00      0.51      4.04      0.00      0.00     48.74
07:32:05 PM     all     16.33      0.00     43.72      0.00      0.00      0.25      5.03      0.00      0.00     34.67
07:32:06 PM     all     22.22      0.00     43.94      0.00      0.00      0.51      4.55      0.00      0.00     28.79
