request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
1,1693206212213,1692233947837,1692233964871,1693206229347,17134,17034,100
2,1693206229347,1692233964904,1692233982408,1693206246858,17511,17504,7
3,1693206247021,1692233982578,1692233999602,1693206264051,17030,17024,6
4,1693206264051,1692233999607,1692234016670,1693206281163,17112,17063,49
5,1693206281170,1692234016726,1692234033742,1693206298190,17020,17016,4
6,1693206298190,1692234033748,1692234050843,1693206315292,17102,17095,7
7,1693206315455,1692234051012,1692234068280,1693206332729,17274,17268,6
8,1693206332729,1692234068286,1692234085172,1693206349620,16891,16886,5
9,1693206349627,1692234085184,1692234102293,1693206366741,17114,17109,5
10,1693206366741,1692234102298,1692234119356,1693206383804,17063,17058,5
11,1693206383966,1692234119527,1692234136698,1693206401147,17181,17171,10
12,1693206401147,1692234136706,1692234153593,1693206418042,16895,16887,8
13,1693206418048,1692234153606,1692234170834,1693206435370,17322,17228,94
14,1693206435370,1692234170929,1692234187903,1693206452350,16980,16974,6
15,1693206452511,1692234188070,1692234205283,1693206469730,17219,17213,6
16,1693206469730,1692234205289,1692234222117,1693206486564,16834,16828,6
17,1693206486573,1692234222132,1692234239213,1693206503660,17087,17081,6
18,1693206503660,1692234239219,1692234256227,1693206520673,17013,17008,5
19,1693206520835,1692234256394,1692234273620,1693206538083,17248,17226,22
20,1693206538083,1692234273642,1692234290512,1693206554958,16875,16870,5
21,1693206554965,1692234290524,1692234307709,1693206572155,17190,17185,5
22,1693206572155,1692234307714,1692234324776,1693206589221,17066,17062,4
23,1693206589384,1692234324944,1692234342266,1693206606712,17328,17322,6
24,1693206606712,1692234342273,1692234359113,1693206623590,16878,16840,38
25,1693206623598,1692234359157,1692234376278,1693206640784,17186,17121,65
26,1693206640784,1692234376344,1692234393399,1693206657844,17060,17055,5
27,1693206658006,1692234393566,1692234410378,1693206674824,16818,16812,6
28,1693206674824,1692234410384,1692234427233,1693206691678,16854,16849,5
29,1693206691784,1692234427344,1692234444375,1693206708875,17091,17031,60
30,1693206708875,1692234444436,1692234461464,1693206725908,17033,17028,5
31,1693206726071,1692234461635,1692234478587,1693206743181,17110,16952,158
32,1693206743181,1692234478743,1692234495855,1693206760303,17122,17112,10
33,1693206760309,1692234495871,1692234513240,1693206777686,17377,17369,8
34,1693206777686,1692234513248,1692234530398,1693206794891,17205,17150,55
35,1693206795053,1692234530615,1692234547997,1693206812442,17389,17382,7
36,1693206812442,1692234548004,1692234564946,1693206829411,16969,16942,27
37,1693206829418,1692234564979,1692234582082,1693206846525,17107,17103,4
38,1693206846525,1692234582087,1692234599280,1693206863723,17198,17193,5
39,1693206863887,1692234599448,1692234616530,1693206880973,17086,17082,4
40,1693206880973,1692234616536,1692234633384,1693206897826,16853,16848,5
41,1693206897833,1692234633396,1692234650621,1693206915064,17231,17225,6
42,1693206915064,1692234650628,1692234667701,1693206932207,17143,17073,70
