Linux 4.9.253-tegra (nano-desktop) 	10/16/2023 	_aarch64_	(4 CPU)

09:57:05 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
09:57:06 PM     all     26.95      0.00     11.84     14.36      0.00      2.52      0.50      0.00      0.00     43.83
09:57:07 PM     all     26.25      0.00      1.50      0.00      0.00      1.75      0.00      0.00      0.00     70.50
09:57:08 PM     all     26.13      0.00      3.52      0.50      0.00      1.51      0.25      0.00      0.00     68.09
09:57:09 PM     all     24.56      0.00      1.75      0.00      0.00      1.25      0.00      0.00      0.00     72.43
09:57:10 PM     all     24.69      0.00      2.27      1.26      0.00      1.01      0.25      0.00      0.00     70.53
09:57:11 PM     all     24.69      0.00      2.27      0.00      0.00      1.26      0.00      0.00      0.00     71.79
09:57:12 PM     all     24.06      0.00      1.00      0.00      0.00      1.25      0.25      0.00      0.00     73.43
09:57:13 PM     all     24.62      0.00      2.76      0.00      0.00      1.26      0.00      0.00      0.00     71.36
09:57:14 PM     all     24.88      0.00      2.24      0.00      0.00      1.24      0.25      0.00      0.00     71.39
09:57:15 PM     all     24.69      0.00      2.02      0.25      0.00      1.01      0.00      0.00      0.00     72.04
09:57:16 PM     all     25.19      0.00      1.51      0.00      0.00      1.26      0.00      0.00      0.00     72.04
09:57:17 PM     all     23.81      0.00      2.26      0.00      0.00      1.25      0.25      0.00      0.00     72.43
09:57:18 PM     all     24.49      0.00      1.26      0.00      0.00      1.26      0.00      0.00      0.00     72.98
09:57:19 PM     all     19.80      0.00      1.75      0.00      0.00      1.75      0.50      0.00      0.00     76.19
09:57:20 PM     all     22.94      0.00      3.49      0.25      0.00      1.50      0.00      0.00      0.00     71.82
09:57:21 PM     all     23.31      0.00      2.76      0.00      0.00      1.50      0.25      0.00      0.00     72.18
09:57:22 PM     all     24.43      0.00      1.01      0.00      0.00      1.01      0.00      0.00      0.00     73.55
09:57:23 PM     all     24.50      0.00      2.00      0.00      0.00      1.25      0.00      0.00      0.00     72.25
09:57:24 PM     all     24.31      0.00      1.25      0.00      0.00      1.00      0.25      0.00      0.00     73.18
09:57:25 PM     all     24.12      0.00      3.02      0.00      0.00      1.26      0.00      0.00      0.00     71.61
09:57:26 PM     all     23.94      0.00      2.49      0.00      0.00      1.00      0.25      0.00      0.00     72.32
09:57:27 PM     all     24.31      0.00      1.25      0.00      0.00      1.25      0.00      0.00      0.00     73.18
09:57:28 PM     all     24.94      0.00      1.76      0.00      0.00      1.01      0.00      0.00      0.00     72.29
09:57:29 PM     all     23.38      0.00      2.74      0.00      0.00      1.24      0.25      0.00      0.00     72.39
09:57:30 PM     all     24.69      0.00      1.75      0.25      0.00      1.00      0.00      0.00      0.00     72.32
09:57:31 PM     all     25.37      0.00      2.24      0.00      0.00      1.49      0.25      0.00      0.00     70.65
09:57:32 PM     all     24.13      0.00      1.99      0.00      0.00      1.24      0.00      0.00      0.00     72.64
09:57:33 PM     all     20.15      0.00      2.99      0.00      0.00      1.99      0.50      0.00      0.00     74.38
09:57:34 PM     all     23.69      0.00      2.74      0.00      0.00      1.25      0.00      0.00      0.00     72.32
09:57:35 PM     all     24.13      0.00      2.74      3.48      0.00      1.49      0.25      0.00      0.00     67.91
09:57:36 PM     all     24.13      0.00      2.49      0.00      0.00      1.00      0.00      0.00      0.00     72.39
09:57:37 PM     all     24.38      0.00      2.49      0.00      0.00      1.24      0.00      0.00      0.00     71.89
09:57:38 PM     all     24.07      0.00      2.98      0.00      0.00      1.24      0.25      0.00      0.00     71.46
09:57:39 PM     all     24.38      0.00      3.20      0.00      0.00      0.99      0.00      0.00      0.00     71.43
09:57:40 PM     all     24.63      0.00      2.71      0.25      0.00      1.23      0.25      0.00      0.00     70.94
09:57:41 PM     all     23.95      0.00      3.70      0.00      0.00      1.23      0.00      0.00      0.00     71.11
09:57:42 PM     all     24.75      0.00      2.48      0.00      0.00      0.99      0.25      0.00      0.00     71.53
09:57:43 PM     all     24.08      0.00      2.95      0.00      0.00      1.23      0.00      0.00      0.00     71.74
09:57:44 PM     all     24.50      0.00      2.97      0.00      0.00      0.99      0.25      0.00      0.00     71.29
09:57:45 PM     all     24.57      0.00      3.23      0.00      0.00      1.24      0.00      0.00      0.00     70.97
09:57:46 PM     all     24.82      0.00      2.95      0.00      0.00      1.47      0.25      0.00      0.00     70.52
09:57:47 PM     all     19.50      0.00      3.00      0.00      0.00      1.75      0.25      0.00      0.00     75.50
09:57:48 PM     all     22.89      0.00      2.49      0.00      0.00      1.49      0.25      0.00      0.00     72.89
09:57:49 PM     all     24.13      0.00      2.99      0.00      0.00      1.24      0.00      0.00      0.00     71.64
09:57:50 PM     all     23.83      0.00      3.69      0.25      0.00      1.23      0.25      0.00      0.00     70.76
09:57:51 PM     all     24.01      0.00      2.72      0.00      0.00      0.99      0.00      0.00      0.00     72.28
09:57:52 PM     all     23.89      0.00      3.69      0.00      0.00      1.23      0.00      0.00      0.00     71.18
09:57:53 PM     all     24.08      0.00      3.44      0.00      0.00      1.23      0.25      0.00      0.00     71.01
09:57:54 PM     all     24.44      0.00      2.00      0.00      0.00      1.00      0.00      0.00      0.00     72.57
09:57:55 PM     all     24.75      0.00      2.23      0.25      0.00      1.24      0.25      0.00      0.00     71.29
09:57:56 PM     all     24.75      0.00      2.48      0.00      0.00      0.99      0.00      0.00      0.00     71.78
