request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
1,1693220058739,1692247794516,1692247795060,1693220059492,753,544,209
2,1693220059492,1692247795215,1692247795801,1693220060169,677,586,91
3,1693220060169,1692247795906,1692247796205,1693220060584,415,299,116
4,1693220060584,1692247796308,1692247796604,1693220060983,399,296,103
5,1693220060983,1692247796721,1692247797080,1693220061445,462,359,103
6,1693220061445,1692247797164,1692247797540,1693220061908,463,376,87
7,1693220061908,1692247797626,1692247798011,1693220062367,459,385,74
8,1693220062367,1692247798102,1692247798453,1693220062831,464,351,113
9,1693220062831,1692247798568,1692247798857,1693220063238,407,289,118
10,1693220063238,1692247798955,1692247799260,1693220063630,392,305,87
11,1693220063630,1692247799380,1692247799599,1693220063998,368,219,149
12,1693220063998,1692247799718,1692247800031,1693220064399,401,313,88
13,1693220064399,1692247800142,1692247800464,1693220064853,454,322,132
14,1693220064853,1692247800582,1692247800918,1693220065296,443,336,107
15,1693220065296,1692247801040,1692247801360,1693220065734,438,320,118
16,1693220065734,1692247801476,1692247801782,1693220066210,476,306,170
17,1693220066210,1692247801932,1692247802228,1693220066590,380,296,84
18,1693220066590,1692247802328,1692247802586,1693220066973,383,258,125
19,1693220066973,1692247802711,1692247803055,1693220067434,461,344,117
20,1693220067434,1692247803155,1692247803603,1693220067974,540,448,92
21,1693220067974,1692247803717,1692247803986,1693220068374,400,269,131
22,1693220068374,1692247804116,1692247804461,1693220068835,461,345,116
23,1693220068835,1692247804561,1692247804885,1693220069258,423,324,99
24,1693220069258,1692247804973,1692247805328,1693220069768,510,355,155
25,1693220069768,1692247805496,1692247805786,1693220070160,392,290,102
26,1693220070160,1692247805886,1692247806256,1693220070618,458,370,88
27,1693220070618,1692247806354,1692247806660,1693220071131,513,306,207
28,1693220071131,1692247806852,1692247807230,1693220071611,480,378,102
29,1693220071611,1692247807365,1692247807744,1693220072132,521,379,142
30,1693220072132,1692247807906,1692247808203,1693220072577,445,297,148
31,1693220072577,1692247808315,1692247808673,1693220073064,487,358,129
32,1693220073064,1692247808811,1692247809139,1693220073576,512,328,184
33,1693220073576,1692247809318,1692247809609,1693220073979,403,291,112
34,1693220073979,1692247809720,1692247810152,1693220074517,538,432,106
35,1693220074517,1692247810260,1692247810597,1693220074972,455,337,118
36,1693220074972,1692247810693,1692247810972,1693220075324,352,279,73
37,1693220075324,1692247811057,1692247811470,1693220075842,518,413,105
38,1693220075842,1692247811575,1692247811900,1693220076274,432,325,107
39,1693220076274,1692247812014,1692247812385,1693220076757,483,371,112
40,1693220076757,1692247812502,1692247812835,1693220077207,450,333,117
41,1693220077207,1692247812937,1692247813293,1693220077664,457,356,101
42,1693220077664,1692247813394,1692247813705,1693220078083,419,311,108
43,1693220078083,1692247813807,1692247814113,1693220078493,410,306,104
44,1693220078493,1692247814228,1692247814559,1693220079004,511,331,180
45,1693220079004,1692247814746,1692247815047,1693220079429,425,301,124
46,1693220079429,1692247815170,1692247815553,1693220079923,494,383,111
47,1693220079923,1692247815667,1692247815967,1693220080362,439,300,139
48,1693220080362,1692247816111,1692247816387,1693220080856,494,276,218
49,1693220080856,1692247816586,1692247816955,1693220081347,491,369,122
50,1693220081347,1692247817065,1692247817432,1693220081858,511,367,144
51,1693220081858,1692247817668,1692247817882,1693220082272,414,214,200
52,1693220082272,1692247817999,1692247818421,1693220082777,505,422,83
53,1693220082777,1692247818571,1692247818862,1693220083247,470,291,179
54,1693220083247,1692247818989,1692247819216,1693220083595,348,227,121
55,1693220083595,1692247819341,1692247819683,1693220084057,462,342,120
56,1693220084057,1692247819815,1692247820115,1693220084501,444,300,144
57,1693220084501,1692247820236,1692247820604,1693220084963,462,368,94
58,1693220084963,1692247820705,1692247820986,1693220085363,400,281,119
59,1693220085363,1692247821096,1692247821513,1693220085893,530,417,113
60,1693220085893,1692247821618,1692247821895,1693220086268,375,277,98
61,1693220086268,1692247821993,1692247822404,1693220086771,503,411,92
62,1693220086771,1692247822497,1692247822874,1693220087245,474,377,97
63,1693220087246,1692247822987,1692247823350,1693220087736,490,363,127
64,1693220087736,1692247823454,1692247823814,1693220088185,449,360,89
65,1693220088185,1692247823911,1692247824213,1693220088576,391,302,89
66,1693220088576,1692247824319,1692247824603,1693220088995,419,284,135
67,1693220089171,1692247824923,1692247825523,1693220089974,803,600,203
68,1693220089974,1692247825704,1692247826300,1693220090682,708,596,112
69,1693220090682,1692247826424,1692247826906,1693220091292,610,482,128
70,1693220091292,1692247827018,1692247827766,1693220092133,841,748,93
71,1693220092133,1692247827885,1692247828439,1693220092817,684,554,130
72,1693220092817,1692247828559,1692247829162,1693220093542,725,603,122
73,1693220093542,1692247829283,1692247830076,1693220094462,920,793,127
74,1693220094462,1692247830185,1692247830924,1693220095283,821,739,82
75,1693220095283,1692247831032,1692247831864,1693220096258,975,832,143
76,1693220096258,1692247832006,1692247832874,1693220097304,1046,868,178
77,1693220097305,1692247833045,1692247833788,1693220098281,976,743,233
78,1693220098281,1692247834017,1692247834870,1693220099253,972,853,119
79,1693220099253,1692247834977,1692247835675,1693220100063,810,698,112
80,1693220100063,1692247835789,1692247836448,1693220100823,760,659,101
81,1693220100823,1692247836561,1692247837515,1693220101904,1081,954,127
82,1693220101904,1692247837640,1692247838472,1693220102855,951,832,119
83,1693220102855,1692247838591,1692247839191,1693220103599,744,600,144
84,1693220103599,1692247839318,1692247840195,1693220104555,956,877,79
85,1693220104555,1692247840312,1692247841052,1693220105426,871,740,131
86,1693220105426,1692247841138,1692247841785,1693220106229,803,647,156
87,1693220106229,1692247841980,1692247842905,1693220107295,1066,925,141
88,1693220107295,1692247843080,1692247843602,1693220108013,718,522,196
89,1693220108013,1692247843746,1692247844463,1693220108823,810,717,93
90,1693220108823,1692247844560,1692247845387,1693220109844,1021,827,194
91,1693220109845,1692247845623,1692247846151,1693220110539,694,528,166
92,1693220110539,1692247846275,1692247847189,1693220111568,1029,914,115
93,1693220111568,1692247847319,1692247847953,1693220112355,787,634,153
94,1693220112355,1692247848103,1692247848891,1693220113297,942,788,154
95,1693220113297,1692247849036,1692247849710,1693220114154,857,674,183
96,1693220114154,1692247849921,1692247850336,1693220114790,636,415,221
97,1693220114790,1692247850548,1692247851121,1693220115511,721,573,148
98,1693220115512,1692247851268,1692247851765,1693220116171,659,497,162
99,1693220116171,1692247851899,1692247852552,1693220117189,1018,653,365
100,1693220117189,1692247852942,1692247853715,1693220118143,954,773,181
101,1693220118143,1692247853916,1692247854669,1693220119041,898,753,145
102,1693220119041,1692247854772,1692247855181,1693220119538,497,409,88
103,1693220119545,1692247855298,1692247855497,1693220119896,351,199,152
104,1693220119896,1692247855646,1692247855922,1693220120305,409,276,133
105,1693220120305,1692247856069,1692247856371,1693220120755,450,302,148
106,1693220120755,1692247856486,1692247856863,1693220121229,474,377,97
107,1693220121229,1692247856973,1692247857248,1693220121670,441,275,166
108,1693220121670,1692247857413,1692247857722,1693220122097,427,309,118
109,1693220122097,1692247857832,1692247858126,1693220122518,421,294,127
110,1693220122518,1692247858265,1692247858573,1693220122959,441,308,133
111,1693220122959,1692247858685,1692247859028,1693220123403,444,343,101
112,1693220123403,1692247859148,1692247859462,1693220123842,439,314,125
113,1693220123842,1692247859576,1692247859905,1693220124316,474,329,145
114,1693220124316,1692247860051,1692247860331,1693220124769,453,280,173
115,1693220124769,1692247860503,1692247860903,1693220125288,519,400,119
116,1693220125288,1692247861059,1692247861266,1693220125662,374,207,167
117,1693220125662,1692247861427,1692247861686,1693220126073,411,259,152
118,1693220126073,1692247861817,1692247862214,1693220126580,507,397,110
119,1693220126581,1692247862334,1692247862560,1693220126954,373,226,147
120,1693220126954,1692247862708,1692247862962,1693220127353,399,254,145
121,1693220127353,1692247863093,1692247863400,1693220127787,434,307,127
122,1693220127787,1692247863544,1692247863850,1693220128340,553,306,247
123,1693220128340,1692247864074,1692247864405,1693220128783,443,331,112
124,1693220128783,1692247864553,1692247864792,1693220129184,401,239,162
125,1693220129184,1692247864970,1692247865268,1693220129710,526,298,228
126,1693220129710,1692247865415,1692247865695,1693220130029,319,280,39
127,1693220130029,1692247865767,1692247866160,1693220130530,501,393,108
128,1693220130530,1692247866277,1692247866620,1693220130990,460,343,117
129,1693220130990,1692247866733,1692247867029,1693220131401,411,296,115
130,1693220131401,1692247867127,1692247867518,1693220131875,474,391,83
131,1693220131875,1692247867636,1692247867859,1693220132254,379,223,156
132,1693220132254,1692247867967,1692247868363,1693220132704,450,396,54
133,1693220132704,1692247868442,1692247868792,1693220133162,458,350,108
134,1693220133162,1692247868936,1692247869166,1693220133553,391,230,161
135,1693220133553,1692247869282,1692247869658,1693220134037,484,376,108
136,1693220134037,1692247869777,1692247870098,1693220134478,441,321,120
137,1693220134478,1692247870219,1692247870505,1693220134881,403,286,117
138,1693220134881,1692247870606,1692247870901,1693220135280,399,295,104
139,1693220135280,1692247871015,1692247871326,1693220135697,417,311,106
140,1693220135697,1692247871435,1692247871765,1693220136138,441,330,111
141,1693220136138,1692247871897,1692247872118,1693220136504,366,221,145
142,1693220136504,1692247872228,1692247872574,1693220136931,427,346,81
143,1693220136931,1692247872648,1692247872978,1693220137331,400,330,70
144,1693220137331,1692247873069,1692247873352,1693220137792,461,283,178
145,1693220137792,1692247873543,1692247873856,1693220138234,442,313,129
146,1693220138234,1692247873981,1692247874210,1693220138597,363,229,134
147,1693220138597,1692247874318,1692247874792,1693220139151,554,474,80
148,1693220139151,1692247874894,1692247875225,1693220139601,450,331,119
149,1693220139601,1692247875333,1692247875570,1693220139991,390,237,153
150,1693220139991,1692247875760,1692247876053,1693220140437,446,293,153
151,1693220140437,1692247876173,1692247876444,1693220140810,373,271,102
152,1693220140810,1692247876547,1692247876887,1693220141236,426,340,86
153,1693220141236,1692247876972,1692247877346,1693220141759,523,374,149
154,1693220141759,1692247877477,1692247877787,1693220142144,385,310,75
155,1693220142144,1692247877879,1692247878206,1693220142581,437,327,110
156,1693220142581,1692247878337,1692247878676,1693220143090,509,339,170
