request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
1,1693235686306,1692263422243,1692263422432,1693235686585,279,189,90
2,1693235686585,1692263422463,1692263422649,1693235686803,218,186,32
3,1693235686803,1692263422687,1692263422873,1693235687027,224,186,38
4,1693235687027,1692263422922,1692263423108,1693235687263,236,186,50
5,1693235687263,1692263423161,1692263423341,1693235687495,232,180,52
6,1693235687495,1692263423375,1692263423560,1693235687715,220,185,35
7,1693235687715,1692263423712,1692263423887,1693235688039,324,175,149
8,1693235688039,1692263423933,1692263424103,1693235688254,215,170,45
9,1693235688254,1692263424159,1692263424331,1693235688482,228,172,56
10,1693235688482,1692263424360,1692263424530,1693235688681,199,170,29
11,1693235688681,1692263424573,1692263424744,1693235688895,214,171,43
12,1693235688895,1692263424792,1692263424964,1693235689115,220,172,48
13,1693235689115,1692263424994,1692263425163,1693235689314,199,169,30
14,1693235689314,1692263425199,1692263425368,1693235689520,206,169,37
15,1693235689520,1692263425408,1692263425581,1693235689732,212,173,39
16,1693235689732,1692263425633,1692263425807,1693235689959,227,174,53
17,1693235689959,1692263425861,1692263426034,1693235690274,315,173,142
18,1693235690274,1692263426145,1692263426313,1693235690464,190,168,22
19,1693235690464,1692263426351,1692263426520,1693235690671,207,169,38
20,1693235690672,1692263426561,1692263426732,1693235690883,211,171,40
21,1693235690883,1692263426767,1692263426936,1693235691088,205,169,36
22,1693235691088,1692263427004,1692263427179,1693235691330,242,175,67
23,1693235691330,1692263427222,1692263427392,1693235691543,213,170,43
24,1693235691544,1692263427460,1692263427632,1693235691783,239,172,67
25,1693235691784,1692263427670,1692263427839,1693235691990,206,169,37
26,1693235691990,1692263427873,1692263428043,1693235692194,204,170,34
27,1693235692194,1692263428073,1692263428242,1693235692393,199,169,30
28,1693235692394,1692263428281,1692263428455,1693235692606,212,174,38
29,1693235692606,1692263428495,1692263428668,1693235692819,213,173,40
30,1693235692819,1692263428760,1692263428934,1693235693086,267,174,93
31,1693235693086,1692263428981,1692263429152,1693235693304,218,171,47
32,1693235693304,1692263429202,1692263429375,1693235693526,222,173,49
33,1693235693526,1692263429425,1692263429597,1693235693748,222,172,50
34,1693235693748,1692263429645,1692263429821,1693235693972,224,176,48
35,1693235693972,1692263429853,1692263430021,1693235694172,200,168,32
36,1693235694173,1692263430071,1692263430242,1693235694400,227,171,56
37,1693235694400,1692263430318,1692263430491,1693235694642,242,173,69
38,1693235694642,1692263430525,1692263430695,1693235694846,204,170,34
39,1693235694846,1692263430721,1692263430892,1693235695043,197,171,26
40,1693235695043,1692263430940,1692263431111,1693235695263,220,171,49
41,1693235695263,1692263431151,1692263431321,1693235695472,209,170,39
42,1693235695472,1692263431360,1692263431531,1693235695683,211,171,40
43,1693235695683,1692263431578,1692263431748,1693235695899,216,170,46
44,1693235695899,1692263431802,1692263431974,1693235696125,226,172,54
45,1693235696125,1692263432089,1692263432267,1693235696418,293,178,115
46,1693235696418,1692263432299,1692263432470,1693235696621,203,171,32
47,1693235696621,1692263432500,1692263432669,1693235696820,199,169,30
48,1693235696820,1692263432733,1692263432908,1693235697079,259,175,84
49,1693235697079,1692263432970,1692263433142,1693235697311,232,172,60
