request_number,request_time_ms,request_received_time_ms,response_time_ms,response_received_time_ms,end_to_end_latency,compute_time,transmission_time
99,1693237012497,1692264748379,1692264748541,1693237012679,182,162,20
100,1693237012679,1692264748567,1692264748729,1693237012867,188,162,26
101,1693237012867,1692264748777,1692264748940,1693237013078,211,163,48
102,1693237013078,1692264748979,1692264749141,1693237013336,258,162,96
103,1693237013336,1692264749239,1692264749403,1693237013540,204,164,40
104,1693237013540,1692264749433,1692264749595,1693237013733,193,162,31
105,1693237013733,1692264749647,1692264749810,1693237013951,218,163,55
106,1693237013951,1692264749862,1692264750027,1693237014384,433,165,268
107,1693237014385,1692264750310,1692264750472,1693237014610,225,162,63
108,1693237014610,1692264750514,1692264750676,1693237014814,204,162,42
109,1693237014814,1692264750735,1692264750897,1693237015035,221,162,59
110,1693237015036,1692264750917,1692264751079,1693237015433,397,162,235
111,1693237015433,1692264751341,1692264751504,1693237015642,209,163,46
112,1693237015642,1692264751557,1692264751721,1693237015866,224,164,60
113,1693237015866,1692264751782,1692264751946,1693237016083,217,164,53
114,1693237016084,1692264751982,1692264752144,1693237016482,398,162,236
115,1693237016482,1692264752393,1692264752556,1693237016694,212,163,49
116,1693237016694,1692264752600,1692264752762,1693237016900,206,162,44
117,1693237016900,1692264752814,1692264752976,1693237017114,214,162,52
118,1693237017114,1692264753019,1692264753182,1693237017530,416,163,253
119,1693237017713,1692264753624,1692264754751,1693237018969,1256,1127,129
120,1693237018969,1692264754903,1692264755363,1693237019627,658,460,198
121,1693237019627,1692264755560,1692264756628,1693237020767,1140,1068,72
122,1693237020767,1692264756671,1692264757857,1693237021998,1231,1186,45
123,1693237021999,1692264757892,1692264758136,1693237022275,276,244,32
124,1693237022275,1692264758199,1692264758716,1693237022854,579,517,62
125,1693237022854,1692264758762,1692264759753,1693237023956,1102,991,111
126,1693237023956,1692264759874,1692264760477,1693237024637,681,603,78
127,1693237024637,1692264760760,1692264761827,1693237025965,1328,1067,261
128,1693237025965,1692264761996,1692264762811,1693237026967,1002,815,187
129,1693237026967,1692264762915,1692264764203,1693237028406,1439,1288,151
130,1693237028406,1692264764341,1692264765358,1693237029496,1090,1017,73
131,1693237029496,1692264765411,1692264766366,1693237030508,1012,955,57
132,1693237030508,1692264766424,1692264767127,1693237031265,757,703,54
133,1693237031265,1692264767175,1692264768019,1693237032209,944,844,100
134,1693237032209,1692264768110,1692264768794,1693237032977,768,684,84
135,1693237032977,1692264768902,1692264770201,1693237034405,1428,1299,129
136,1693237034405,1692264770302,1692264771529,1693237035667,1262,1227,35
137,1693237035667,1692264771670,1692264772959,1693237037097,1430,1289,141
138,1693237037097,1692264773050,1692264773934,1693237038075,978,884,94
139,1693237038075,1692264774017,1692264774566,1693237038705,630,549,81
140,1693237038705,1692264774655,1692264775123,1693237039265,560,468,92
141,1693237039265,1692264775205,1692264776133,1693237040271,1006,928,78
142,1693237040271,1692264776177,1692264777036,1693237041174,903,859,44
143,1693237041174,1692264777091,1692264777692,1693237041830,656,601,55
144,1693237041830,1692264777758,1692264778799,1693237042936,1106,1041,65
145,1693237042936,1692264778855,1692264779651,1693237043789,853,796,57
146,1693237043789,1692264779696,1692264779938,1693237044137,348,242,106
147,1693237044137,1692264780038,1692264780683,1693237044821,684,645,39
148,1693237044821,1692264780725,1692264781551,1693237045841,1020,826,194
149,1693237045841,1692264781762,1692264782825,1693237046963,1122,1063,59
150,1693237046963,1692264782866,1692264783712,1693237047938,975,846,129
151,1693237047946,1692264783856,1692264784019,1693237048156,210,163,47
152,1693237048156,1692264784063,1692264784225,1693237048363,207,162,45
153,1693237048363,1692264784269,1692264784434,1693237048571,208,165,43
154,1693237048571,1692264784482,1692264784644,1693237048986,415,162,253
155,1693237048986,1692264784929,1692264785093,1693237049230,244,164,80
156,1693237049230,1692264785131,1692264785294,1693237049432,202,163,39
157,1693237049432,1692264785329,1692264785490,1693237049627,195,161,34
158,1693237049627,1692264785532,1692264785694,1693237050036,409,162,247
159,1693237050036,1692264785965,1692264786129,1693237050270,234,164,70
160,1693237050270,1692264786306,1692264786470,1693237050608,338,164,174
161,1693237050608,1692264786519,1692264786681,1693237050819,211,162,49
162,1693237050819,1692264786712,1692264786874,1693237051083,264,162,102
163,1693237051083,1692264786998,1692264787160,1693237051298,215,162,53
164,1693237051298,1692264787189,1692264787350,1693237051503,205,161,44
165,1693237051503,1692264787403,1692264787565,1693237051703,200,162,38
166,1693237051703,1692264787607,1692264787770,1693237051908,205,163,42
167,1693237051908,1692264788021,1692264788182,1693237052321,413,161,252
168,1693237052321,1692264788234,1692264788396,1693237052534,213,162,51
169,1693237052534,1692264788441,1692264788603,1693237052741,207,162,45
170,1693237052741,1692264788655,1692264788818,1693237052961,220,163,57
171,1693237052961,1692264789093,1692264789257,1693237053410,449,164,285
172,1693237053410,1692264789326,1692264789489,1693237053626,216,163,53
