Linux 4.9.253-tegra (nano-desktop) 	08/16/2023 	_aarch64_	(4 CPU)

10:44:24 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
10:44:25 PM     all      7.23      0.00     17.46      0.00      0.00      0.50      0.50      0.00      0.00     74.31
10:44:26 PM     all      7.92      0.00      2.48      0.00      0.00      0.50      0.25      0.00      0.00     88.86
10:44:27 PM     all      8.42      0.00      2.97      0.00      0.00      0.50      0.25      0.00      0.00     87.87
10:44:28 PM     all      7.69      0.00      2.73      0.00      0.00      0.25      0.25      0.00      0.00     89.08
10:44:29 PM     all     10.29      0.00      2.70      0.00      0.00      0.74      0.49      0.00      0.00     85.78
10:44:30 PM     all      9.36      0.00      2.71      0.00      0.00      0.49      0.25      0.00      0.00     87.19
10:44:31 PM     all      8.87      0.00      3.45      0.00      0.00      0.49      0.49      0.00      0.00     86.70
10:44:32 PM     all      9.41      0.00      2.48      0.00      0.00      0.50      0.25      0.00      0.00     87.38
10:44:33 PM     all      9.58      0.00      2.70      0.25      0.00      0.49      0.25      0.00      0.00     86.73
10:44:34 PM     all      9.38      0.00      2.47      0.00      0.00      0.49      0.49      0.00      0.00     87.16
10:44:35 PM     all      9.16      0.00      2.23      0.00      0.00      0.50      0.25      0.00      0.00     87.87
10:44:36 PM     all     10.32      0.00      2.21      0.00      0.00      0.74      0.25      0.00      0.00     86.49
10:44:37 PM     all      9.16      0.00      2.48      0.00      0.00      0.50      0.25      0.00      0.00     87.62
10:44:38 PM     all      9.11      0.00      2.46      0.00      0.00      0.49      0.49      0.00      0.00     87.44
10:44:39 PM     all      9.20      0.00      2.24      0.00      0.00      0.50      0.25      0.00      0.00     87.81
10:44:40 PM     all      9.58      0.00      2.46      0.00      0.00      0.49      0.25      0.00      0.00     87.22
10:44:41 PM     all      9.16      0.00      2.97      0.00      0.00      0.50      0.50      0.00      0.00     86.88
10:44:42 PM     all      9.41      0.00      2.72      0.00      0.00      0.50      0.25      0.00      0.00     87.13
10:44:43 PM     all     11.17      0.00      1.74      0.00      0.00      0.50      0.25      0.00      0.00     86.35
10:44:44 PM     all      8.93      0.00      1.99      0.00      0.00      0.50      0.50      0.00      0.00     88.09
10:44:45 PM     all      9.41      0.00      1.73      0.00      0.00      0.74      0.25      0.00      0.00     87.87
10:44:46 PM     all      8.98      0.00      2.00      0.00      0.00      0.50      0.25      0.00      0.00     88.28
10:44:47 PM     all      9.43      0.00      2.23      0.00      0.00      0.50      0.50      0.00      0.00     87.34
10:44:48 PM     all      7.75      0.00      1.75      0.25      0.00      0.25      0.25      0.00      0.00     89.75
10:44:49 PM     all      8.17      0.00      1.73      0.00      0.00      0.50      0.25      0.00      0.00     89.36
10:44:50 PM     all      7.96      0.00      1.74      0.00      0.00      0.50      0.25      0.00      0.00     89.55
10:44:51 PM     all      8.02      0.00      1.25      0.00      0.00      0.50      0.25      0.00      0.00     89.97
10:44:52 PM     all      8.62      0.00      2.22      0.00      0.00      0.49      0.25      0.00      0.00     88.42
10:44:53 PM     all      4.51      0.00      1.00      0.00      0.00      0.25      0.25      0.00      0.00     93.98
10:44:54 PM     all     57.07      0.00      6.95      0.00      0.00      0.74      0.25      0.00      0.00     34.99
10:44:55 PM     all     97.99      0.00      1.26      0.00      0.00      0.50      0.25      0.00      0.00      0.00
10:44:56 PM     all     23.31      0.00      1.50      0.00      0.00      0.75      0.50      0.00      0.00     73.93
10:44:57 PM     all     72.25      0.00      1.50      0.00      0.00      0.50      0.25      0.00      0.00     25.50
10:44:58 PM     all     87.47      0.00      0.50      0.00      0.00      0.75      0.25      0.00      0.00     11.03
10:44:59 PM     all     28.07      0.00      0.75      0.00      0.00      0.50      0.50      0.00      0.00     70.18
10:45:00 PM     all     93.97      0.00      1.76      0.00      0.00      0.50      0.25      0.00      0.00      3.52
10:45:01 PM     all     45.64      0.00      1.00      0.00      0.00      0.75      0.25      0.00      0.00     52.37
10:45:02 PM     all     72.61      0.00      1.51      0.00      0.00      0.50      0.25      0.00      0.00     25.13
10:45:03 PM     all     84.75      0.00      0.75      0.00      0.00      0.75      0.50      0.00      0.00     13.25
10:45:04 PM     all     31.41      0.00      1.51      0.00      0.00      0.50      0.25      0.00      0.00     66.33
10:45:05 PM     all     91.73      0.00      1.75      0.00      0.00      0.75      0.25      0.00      0.00      5.51
10:45:06 PM     all     60.20      0.00      1.01      0.00      0.00      0.50      0.50      0.00      0.00     37.78
10:45:07 PM     all     52.13      0.00      1.25      0.00      0.00      0.75      0.25      0.00      0.00     45.61
10:45:08 PM     all     90.95      0.00      2.01      0.00      0.00      0.50      0.25      0.00      0.00      6.28
10:45:09 PM     all     36.16      0.00      1.50      0.00      0.00      0.75      0.50      0.00      0.00     61.10
10:45:10 PM     all     82.25      0.00      1.00      0.00      0.00      0.50      0.25      0.00      0.00     16.00
10:45:11 PM     all     61.35      0.00      1.50      0.00      0.00      0.75      0.25      0.00      0.00     36.16
10:45:12 PM     all     69.08      0.00      1.50      0.00      0.00      0.50      0.50      0.00      0.00     28.43
10:45:13 PM     all     83.67      0.00      2.01      0.00      0.00      0.75      0.25      0.00      0.00     13.32
