Linux 4.9.253-tegra (nano-desktop) 	08/16/2023 	_aarch64_	(4 CPU)

05:59:08 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:59:09 PM     all      0.50      0.00     15.62     16.37      0.00      0.25      0.25      0.00      0.00     67.00
05:59:10 PM     all      0.00      0.00      4.53     15.37      0.00      0.25      0.25      0.00      0.00     79.60
05:59:11 PM     all      0.00      0.00      4.77     14.57      0.00      0.00      0.00      0.00      0.00     80.65
05:59:12 PM     all      0.00      0.00      4.52     13.32      0.00      0.25      0.25      0.00      0.00     81.66
05:59:13 PM     all      0.00      0.00      4.51     13.28      0.00      0.25      0.00      0.00      0.00     81.95
05:59:14 PM     all      0.25      0.00      4.29     17.17      0.00      0.25      0.25      0.00      0.00     77.78
05:59:15 PM     all      0.00      0.00      4.04     14.90      0.00      0.00      0.25      0.00      0.00     80.81
05:59:16 PM     all      0.25      0.00      5.00     16.00      0.00      0.25      0.00      0.00      0.00     78.50
05:59:17 PM     all      0.00      0.00      4.27     13.57      0.00      0.25      0.25      0.00      0.00     81.66
05:59:18 PM     all      0.25      0.00      5.93     16.05      0.00      0.25      0.25      0.00      0.00     77.28
05:59:19 PM     all      0.00      0.00      4.53     13.60      0.00      0.25      0.00      0.00      0.00     81.61
05:59:20 PM     all      0.25      0.00      4.05     16.46      0.00      0.25      0.25      0.00      0.00     78.73
05:59:21 PM     all      0.50      0.00      7.27     18.05      0.00      0.00      0.00      0.00      0.00     74.19
05:59:22 PM     all      0.00      0.00      6.45     17.62      0.00      0.25      0.25      0.00      0.00     75.43
05:59:23 PM     all      0.00      0.00      5.76     16.54      0.00      0.25      0.25      0.00      0.00     77.19
05:59:24 PM     all      0.00      0.00      4.83     16.28      0.00      0.25      0.00      0.00      0.00     78.63
05:59:25 PM     all      1.01      0.00     12.81     11.06      0.00      0.25      0.25      0.00      0.00     74.62
05:59:26 PM     all      0.00      0.00      4.51     18.80      0.00      0.25      0.25      0.00      0.00     76.19
05:59:27 PM     all      1.25      0.00      5.74     20.20      0.00      0.25      0.25      0.00      0.00     72.32
05:59:28 PM     all      0.00      0.00      4.77     18.84      0.00      0.25      0.00      0.00      0.00     76.13
05:59:29 PM     all      0.00      0.00      4.51     19.55      0.00      0.00      0.25      0.00      0.00     75.69
05:59:30 PM     all      0.50      0.00      4.28     17.13      0.00      0.25      0.00      0.00      0.00     77.83
05:59:31 PM     all      0.00      0.00      4.28     16.62      0.00      0.25      0.25      0.00      0.00     78.59
05:59:32 PM     all      0.50      0.00      3.50     17.25      0.00      0.25      0.00      0.00      0.00     78.50
05:59:33 PM     all      0.00      0.00      4.05     18.23      0.00      0.00      0.25      0.00      0.00     77.47
05:59:34 PM     all      0.00      0.00      4.50     21.75      0.00      0.25      0.25      0.00      0.00     73.25
