Linux 4.9.253-tegra (nano-desktop) 	08/16/2023 	_aarch64_	(4 CPU)

11:18:04 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
11:18:05 PM     all     10.47      0.00     17.21      0.00      0.00      0.75      0.75      0.00      0.00     70.82
11:18:06 PM     all     14.57      0.00      1.51      0.00      0.00      0.75      0.25      0.00      0.00     82.91
11:18:07 PM     all     13.86      0.00      3.47      0.00      0.00      0.50      0.50      0.00      0.00     81.68
11:18:08 PM     all     13.79      0.00      3.69      0.00      0.00      0.74      0.49      0.00      0.00     81.28
11:18:09 PM     all     14.53      0.00      3.20      0.25      0.00      0.74      0.49      0.00      0.00     80.79
11:18:10 PM     all     13.40      0.00      3.23      0.00      0.00      0.74      0.50      0.00      0.00     82.13
11:18:11 PM     all     14.46      0.00      3.43      0.00      0.00      0.74      0.49      0.00      0.00     80.88
11:18:12 PM     all     15.05      0.00      3.88      0.00      0.00      0.73      0.49      0.00      0.00     79.85
11:18:13 PM     all     13.90      0.00      3.23      0.00      0.00      0.74      0.50      0.00      0.00     81.64
11:18:14 PM     all     14.25      0.00      3.69      0.00      0.00      0.74      0.49      0.00      0.00     80.84
11:18:15 PM     all     14.11      0.00      3.22      0.00      0.00      0.74      0.50      0.00      0.00     81.44
11:18:16 PM     all     11.91      0.00      3.23      0.00      0.00      0.74      0.25      0.00      0.00     83.87
11:18:17 PM     all     13.93      0.00      3.23      0.00      0.00      0.75      0.50      0.00      0.00     81.59
11:18:18 PM     all     13.09      0.00      3.21      0.00      0.00      0.74      0.49      0.00      0.00     82.47
11:18:19 PM     all     14.14      0.00      2.73      0.00      0.00      0.74      0.50      0.00      0.00     81.89
11:18:20 PM     all     13.60      0.00      2.52      0.00      0.00      0.76      0.50      0.00      0.00     82.62
11:18:21 PM     all     14.29      0.00      2.01      0.00      0.00      0.75      0.25      0.00      0.00     82.71
11:18:22 PM     all     14.64      0.00      2.48      0.00      0.00      0.74      0.50      0.00      0.00     81.64
11:18:23 PM     all     14.89      0.00      2.23      0.00      0.00      0.50      0.50      0.00      0.00     81.89
11:18:24 PM     all     11.55      0.00      2.95      0.00      0.00      0.74      0.49      0.00      0.00     84.28
11:18:25 PM     all     13.86      0.00      2.48      0.00      0.00      0.74      0.25      0.00      0.00     82.67
11:18:26 PM     all     15.63      0.00      1.74      0.00      0.00      0.74      0.50      0.00      0.00     81.39
11:18:27 PM     all     14.43      0.00      2.24      0.00      0.00      0.75      0.50      0.00      0.00     82.09
11:18:28 PM     all     14.32      0.00      2.96      0.00      0.00      0.74      0.49      0.00      0.00     81.48
11:18:29 PM     all     13.93      0.00      2.74      0.25      0.00      0.75      0.50      0.00      0.00     81.84
11:18:30 PM     all     14.07      0.00      2.96      0.00      0.00      0.74      0.49      0.00      0.00     81.73
11:18:31 PM     all     13.28      0.00      2.26      0.00      0.00      0.50      0.25      0.00      0.00     83.71
11:18:32 PM     all     14.43      0.00      2.49      0.00      0.00      1.00      0.50      0.00      0.00     81.59
11:18:33 PM     all     13.78      0.00      1.50      0.00      0.00      0.50      0.50      0.00      0.00     83.71
11:18:34 PM     all     64.50      0.00      7.75      0.00      0.00      1.00      0.25      0.00      0.00     26.50
11:18:35 PM     all     87.25      0.00     11.00      0.00      0.00      1.25      0.50      0.00      0.00      0.00
11:18:36 PM     all     85.54      0.00     12.47      0.00      0.00      1.25      0.75      0.00      0.00      0.00
11:18:37 PM     all     81.75      0.00     16.50      0.00      0.00      1.25      0.50      0.00      0.00      0.00
11:18:38 PM     all     92.77      0.00      4.99      0.00      0.00      1.50      0.75      0.00      0.00      0.00
11:18:39 PM     all     95.00      0.00      3.25      0.00      0.00      1.25      0.50      0.00      0.00      0.00
11:18:40 PM     all     94.75      0.00      3.25      0.00      0.00      1.25      0.75      0.00      0.00      0.00
11:18:41 PM     all     94.01      0.00      3.74      0.00      0.00      1.50      0.75      0.00      0.00      0.00
11:18:42 PM     all     93.23      0.00      4.51      0.00      0.00      1.50      0.75      0.00      0.00      0.00
11:18:43 PM     all     93.73      0.00      4.26      0.00      0.00      1.25      0.75      0.00      0.00      0.00
11:18:44 PM     all     93.77      0.00      3.99      0.00      0.00      1.50      0.75      0.00      0.00      0.00
11:18:45 PM     all     94.75      0.00      3.00      0.00      0.00      1.50      0.75      0.00      0.00      0.00
11:18:46 PM     all     94.00      0.00      3.75      0.00      0.00      1.50      0.75      0.00      0.00      0.00
