Linux 4.9.253-tegra (nano-desktop) 	08/17/2023 	_aarch64_	(4 CPU)

01:14:27 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
01:15:28 AM     all     24.81      0.00      0.25      0.00      0.00      0.50      0.25      0.00      0.00     74.19
01:15:29 AM     all     25.31      0.00      0.25      0.00      0.00      0.50      0.00      0.00      0.00     73.93
01:15:30 AM     all     25.13      0.00      0.25      0.00      0.00      0.25      0.25      0.00      0.00     74.12
01:15:31 AM     all     23.81      0.00      0.75      0.00      0.00      0.50      0.00      0.00      0.00     74.94
01:15:32 AM     all     25.00      0.00      0.25      0.00      0.00      0.50      0.25      0.00      0.00     74.00
01:15:33 AM     all     24.75      0.00      1.00      0.25      0.00      0.50      0.00      0.00      0.00     73.50
01:15:34 AM     all     25.00      0.00      0.75      0.00      0.00      0.25      0.00      0.00      0.00     74.00
01:15:35 AM     all     24.81      0.00      1.24      0.00      0.00      0.50      0.25      0.00      0.00     73.20
01:15:36 AM     all     25.25      0.00      0.50      0.00      0.00      0.25      0.00      0.00      0.00     74.00
01:15:37 AM     all     23.43      0.00      0.50      0.00      0.00      0.50      0.25      0.00      0.00     75.31
01:15:38 AM     all     24.81      0.00      0.50      0.25      0.00      0.50      0.00      0.00      0.00     73.93
01:15:39 AM     all     25.06      0.00      0.25      0.00      0.00      0.50      0.25      0.00      0.00     73.93
01:15:40 AM     all     25.31      0.00      0.50      0.00      0.00      0.25      0.00      0.00      0.00     73.93
01:15:41 AM     all     24.87      0.00      0.25      0.00      0.00      0.50      0.25      0.00      0.00     74.12
01:15:42 AM     all     25.13      0.00      0.25      0.00      0.00      0.25      0.00      0.00      0.00     74.37
01:15:43 AM     all     22.50      0.00      3.75      0.00      0.00      0.50      0.25      0.00      0.00     73.00
01:15:44 AM     all     21.50      0.00     72.25      0.00      0.00      0.75      0.25      0.00      0.00      5.25
01:15:45 AM     all     21.50      0.00     77.25      0.00      0.00      0.75      0.50      0.00      0.00      0.00
01:15:46 AM     all     22.56      0.00     76.19      0.00      0.00      0.50      0.50      0.00      0.00      0.25
01:15:47 AM     all     24.06      0.00     74.94      0.00      0.00      0.75      0.25      0.00      0.00      0.00
01:15:48 AM     all     23.88      0.00     74.63      0.25      0.00      0.75      0.50      0.00      0.00      0.00
