Linux 4.9.253-tegra (nano-desktop) 	08/16/2023 	_aarch64_	(4 CPU)

08:05:55 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
08:05:56 PM     all      1.01      0.00     55.92      0.00      0.00      0.50      4.79      0.00      0.00     37.78
08:05:57 PM     all      0.75      0.00     45.86      0.00      0.00      0.50      3.76      0.00      0.00     49.12
08:05:58 PM     all      1.50      0.00     42.61      0.00      0.00      0.50      4.76      0.00      0.00     50.63
08:05:59 PM     all      1.00      0.00     45.75      0.00      0.00      0.25      4.00      0.00      0.00     49.00
08:06:00 PM     all      2.54      0.00     41.88      0.00      0.00      0.25      5.58      0.00      0.00     49.75
08:06:01 PM     all      1.50      0.00     39.60      0.00      0.00      0.25      6.27      0.00      0.00     52.38
08:06:02 PM     all      1.26      0.00     39.45      0.00      0.00      0.50      4.52      0.00      0.00     54.27
08:06:03 PM     all      0.51      0.00     39.75      0.00      0.00      0.25      4.30      0.00      0.00     55.19
08:06:04 PM     all      1.01      0.00     39.65      0.00      0.00      0.51      4.04      0.00      0.00     54.80
08:06:05 PM     all      1.01      0.00     33.00      0.25      0.00      0.25      3.02      0.00      0.00     62.47
08:06:06 PM     all      1.01      0.00     34.17      0.00      0.00      0.50      3.02      0.00      0.00     61.31
08:06:07 PM     all      0.51      0.00     38.83      0.00      0.00      0.25      4.31      0.00      0.00     56.09
08:06:08 PM     all      0.75      0.00     39.60      0.00      0.00      0.50      4.26      0.00      0.00     54.89
08:06:09 PM     all      0.50      0.00     39.45      0.00      0.00      0.50      4.27      0.00      0.00     55.28
08:06:10 PM     all      1.01      0.00     39.39      0.00      0.00      0.25      4.29      0.00      0.00     55.05
08:06:11 PM     all      0.50      0.00     39.29      0.00      0.00      0.50      4.28      0.00      0.00     55.42
08:06:12 PM     all      1.26      0.00     38.89      0.00      0.00      0.25      4.29      0.00      0.00     55.30
08:06:13 PM     all      2.00      0.00     41.00      0.00      0.00      0.50      4.25      0.00      0.00     52.25
08:06:14 PM     all      1.26      0.00     41.16      0.00      0.00      0.51      4.04      0.00      0.00     53.03
08:06:15 PM     all      0.76      0.00     39.55      0.25      0.00      0.25      4.28      0.00      0.00     54.91
08:06:16 PM     all      1.51      0.00     27.46      0.00      0.00      0.50      1.76      0.00      0.00     68.77
08:06:17 PM     all      1.02      0.00     37.40      0.00      0.00      0.25      5.85      0.00      0.00     55.47
08:06:18 PM     all      1.01      0.00     41.56      0.00      0.00      0.25      5.54      0.00      0.00     51.64
08:06:19 PM     all      0.50      0.00     46.37      0.00      0.00      0.50      4.01      0.00      0.00     48.62
08:06:20 PM     all      0.76      0.00     46.35      0.00      0.00      0.50      3.78      0.00      0.00     48.61
08:06:21 PM     all      0.76      0.00     45.96      0.00      0.00      0.25      4.04      0.00      0.00     48.99
08:06:22 PM     all      1.76      0.00     45.23      0.00      0.00      0.75      3.77      0.00      0.00     48.49
08:06:23 PM     all      0.76      0.00     46.10      0.00      0.00      0.25      4.03      0.00      0.00     48.87
08:06:24 PM     all      1.00      0.00     45.86      0.00      0.00      0.50      4.01      0.00      0.00     48.62
08:06:25 PM     all      1.26      0.00     45.59      0.25      0.00      0.50      3.78      0.00      0.00     48.61
08:06:26 PM     all      0.76      0.00     45.96      0.00      0.00      0.51      4.04      0.00      0.00     48.74
08:06:27 PM     all     33.42      0.00     22.86      0.00      0.00      0.50      0.50      0.00      0.00     42.71
08:06:28 PM     all     81.34      0.00     15.92      0.00      0.00      0.75      1.99      0.00      0.00      0.00
08:06:29 PM     all     75.69      0.00     19.80      0.00      0.00      0.75      3.76      0.00      0.00      0.00
08:06:30 PM     all     77.06      0.00     18.70      0.00      0.00      0.75      3.49      0.00      0.00      0.00
08:06:31 PM     all     73.75      0.00     22.00      0.00      0.00      0.75      3.50      0.00      0.00      0.00
08:06:32 PM     all     75.25      0.00     20.75      0.00      0.00      0.75      3.25      0.00      0.00      0.00
08:06:33 PM     all     76.25      0.00     19.75      0.00      0.00      0.50      3.50      0.00      0.00      0.00
08:06:34 PM     all     74.69      0.00     21.55      0.00      0.00      0.75      3.01      0.00      0.00      0.00
08:06:35 PM     all     74.50      0.00     21.50      0.00      0.00      0.75      3.25      0.00      0.00      0.00
08:06:36 PM     all     69.58      0.00     26.18      0.00      0.00      0.75      3.49      0.00      0.00      0.00
08:06:37 PM     all     72.50      0.00     23.25      0.00      0.00      0.75      3.50      0.00      0.00      0.00
08:06:38 PM     all     79.25      0.00     18.00      0.00      0.00      0.75      2.00      0.00      0.00      0.00
08:06:39 PM     all     86.25      0.00     12.75      0.00      0.00      0.75      0.25      0.00      0.00      0.00
08:06:40 PM     all     76.06      0.00     19.95      0.00      0.00      0.75      3.24      0.00      0.00      0.00
08:06:41 PM     all     74.75      0.00     20.75      0.00      0.00      0.50      4.00      0.00      0.00      0.00
08:06:42 PM     all     75.69      0.00     20.30      0.00      0.00      0.75      3.26      0.00      0.00      0.00
08:06:43 PM     all     77.25      0.00     18.75      0.00      0.00      0.75      3.25      0.00      0.00      0.00
08:06:44 PM     all     76.62      0.00     19.15      0.00      0.00      0.75      3.48      0.00      0.00      0.00
08:06:45 PM     all     72.43      0.00     23.56      0.00      0.00      0.50      3.51      0.00      0.00      0.00
08:06:46 PM     all     69.17      0.00     26.82      0.00      0.00      0.75      3.26      0.00      0.00      0.00
08:06:47 PM     all     74.75      0.00     20.75      0.00      0.00      0.75      3.75      0.00      0.00      0.00
08:06:48 PM     all     74.56      0.00     21.20      0.00      0.00      0.75      3.49      0.00      0.00      0.00
